,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,Attr38,Attr25,Attr13,Attr35,working_capital_to_assets,Attr30,Attr24,Attr52,retained_earnings_to_assets,Attr56,Attr55,Attr26,Attr63,Attr41,Attr29,Attr21,Attr43,Attr57,Attr20,Attr58,cash_to_current_liabilities,Attr45,Attr46
9868,risky_upgrade,1,0,CCC,B,CCC→B,1,0.0033568,0.26086,0.088778,0.044915,0.035835,-0.19566,0.22612,0.13742,0.19463,-0.034423,0.010072,-5684.0,0.13928,5.1778,0.50081,4.4631,1.0452,45.007,0.67612,16.441,0.94727,-36.657,0.60343,0.31029
9871,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.0024958,0.25356,0.096945,0.016447,0.030185,-0.095708,0.27914,0.014343,0.23429,0.007727,0.011988,-11166.0,0.051234,4.32,0.43081,5.067,0.81992,68.32,0.079705,32.874,0.98801,-49.041,0.02688,0.48138
9873,risky_upgrade,1,0,B,BB,B→BB,1,0.030721,0.20638,0.15107,0.039555,0.16691,0.226,0.24846,0.1146,0.22837,0.0,0.051266,339.0,0.12208,4.5375,0.21021,3.1761,1.0452,103.74,0.46108,41.215,0.96472,-17.89,0.2307,0.53685
9874,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.0053128,0.63119,0.1321,-0.033825,0.039112,0.37536,0.67759,-0.058145,0.31037,-0.09999,0.032251,1441.0,-0.047273,3.2846,0.699,3.5842,1.0452,211.6,-0.39675,182.54,0.97877,-73.268,-0.095034,1.7561
9875,risky_upgrade,1,0,CCC,B,CCC→B,1,0.072597,0.36763,0.17961,0.032994,-0.084691,0.28931,0.54502,0.27253,0.42718,-0.17565,0.018458,8400.0,0.047736,2.1698,0.29203,4.4629,0.69046,180.68,0.2107,3.2773,0.8546,38.767,3.3813,0.43508
9876,risky_upgrade,1,0,B,BB,B→BB,1,0.13649,0.81109,0.014961,0.055648,0.01924,0.070424,0.25691,0.00026538,0.79086,0.0099847,0.074541,21.23,0.070588,1.3663,0.11879,2.4792,1.1865,189.98,0.0054803,181.3,0.8441,-94.193,0.03467,1.3403
9877,risky_upgrade,1,0,CCC,B,CCC→B,1,0.020305,0.43632,0.30998,0.024683,0.013117,0.068797,0.26289,0.16244,0.067183,0.0,0.35047,175.02,0.057001,14.905,0.51957,3.4055,0.82909,18.613,0.07364,6.1779,0.63765,7.4149,1.0658,1.0679
9878,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8681929,0.79778,-0.3605,-0.5750552000000001,-0.43909,0.36763,4.0236,-0.46704,0.32199,-0.060414,-0.6627794,244.08,-0.55574,0.91911,-0.063143,2.8221,1.0452,659.6461000000003,-1.9144,274.38520000000074,1.6584000000000014,16.238,-1.3709,1.7375
9880,risky_upgrade,1,0,CCC,B,CCC→B,1,0.20274,0.85897,0.55145,0.23518,0.16668,0.8898208000000005,-0.48561,0.18556,0.13162,-0.0079341,0.9867157000000019,146.86,1.0951,9.5278,0.028183,2.2111,1.4886,199.21,0.17979,0.0,0.0475312,495.64,0.282825,6.26
9881,risky_upgrade,1,0,B,BB,B→BB,1,-0.0036248,0.46326,-0.094447,-0.0090154,0.015955,0.21617,0.010244,-0.057056,0.21788,-0.037561,0.0067951,89.15,-0.03944,4.3747,0.27521,2.6153,1.0452,36.838,-0.12505,32.929,0.98668,0.16188,-0.27347,1.3559
9883,risky_upgrade,1,0,B,BB,B→BB,1,0.14952,0.23987,0.23277,0.15387,0.1478,0.26315,0.51467,0.31845,0.7006,0.0,0.12412,3707.0,0.19296,1.6266,0.13643,4.1488,1.0452,259.92,0.59544,170.97,0.8515,-101.88,0.25608,0.96305
9884,risky_upgrade,1,0,CCC,B,CCC→B,1,0.072316,0.077049,0.058349,0.026243,0.12675,-0.08552,0.5742,0.033454,0.63851,-0.23148,0.081326,-665.0,0.052456,1.6942,0.24419,3.8908,1.0452,185.0,0.64218,47.657,0.89983,-73.703,0.20435,0.26956
9885,risky_upgrade,1,0,B,BB,B→BB,1,0.011867,0.56803,0.007898,0.037508,0.012019,-0.045104,0.77708,0.010905,0.75891,0.0,0.021058,-474.0,0.039655,1.3287,0.55689,4.0216,1.0452,228.71,0.01499,133.81,0.97015,-167.6,0.037852,0.55012
9886,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.8681929,0.83893,0.1097,-0.5750552000000001,-0.1253,0.018056,0.99953,-0.18291,0.50734,0.23354,0.9801,56.95,-0.9360057,0.96325,-0.036929,3.4989,0.31632000000000005,371.92,-0.17971,62.222,0.2331,-26.572,-5.7003,0.29479
9888,risky_upgrade,1,0,B,BB,B→BB,1,-0.069273,0.68341,0.011653,-0.052243,-0.010959,0.66255,0.21221,-0.066588,0.079048,0.0,-0.002445,286.56,-0.22643,11.948,-0.17819,2.636,0.8989,80.322,-1.941,34.858,1.055,20.442,-0.68376,1.6045
9889,risky_upgrade,1,0,B,BB,B→BB,1,0.0087005,0.40973,0.40973,0.033013,0.070732,0.046328,0.2211,0.031491,0.24219,0.026395,0.033131,284.92,0.1321,4.2705,0.15703,3.7889,1.0922,87.6,0.064421,47.678,0.96687,-42.484,0.082454,0.5229
9890,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.085832,0.7883,-0.33311,-0.11439,-0.030291,0.14517,2.2053,-0.04037,0.55224,-0.29255,0.65231,627.72,-0.051706,1.6672,-0.85916,3.6359,1.0452,364.69,-0.18401,176.82,0.34764,-25.871,-0.23613,0.82764
9891,risky_upgrade,1,0,A,AA,A→AA,0,0.037827,0.76791,0.68669,0.088422,0.068459,0.066192,0.23132,0.070237,0.15547,0.070237,-0.042735,3241.0,0.37461,6.1687,0.089399,4.6899,1.0265,43.725,0.10228,16.087,1.0427,-28.874,1.4506,1.0998
9893,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.36459,0.69156,0.16412,-0.35998,-0.12677,0.24597,0.81136,-0.26721,0.31421,5.3092e-05,-0.18091,509.61,-0.43851,2.277,-0.085006,3.3164,1.0452,262.16,-0.62909,69.184,1.36,25.91,-2.0118,1.3677
9894,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.033728,0.44924,0.33946,-0.010994,-0.074217,-0.10723,0.17372,-0.077866,0.1537,-0.067643,-0.015475,-9640.0,-0.042407,6.4069,-0.6242,4.9538,1.0116,39.952,-0.19927,19.391,1.0155,-30.528,-0.37442,0.4576
9895,risky_upgrade,1,0,B,BB,B→BB,1,-0.1799,0.52115,0.52115,-0.031852,-0.19142,-0.21009,0.23863,-0.20917,0.22881,-0.19077,-0.10172,-1005.4,-0.08776,3.967,-0.36884,3.6799,0.73731,46.337,-0.36605,22.301,1.1017,-60.8,-1.6504,0.31709
9897,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.0043657,0.35882,0.32079,-0.015545,-0.018327,-0.2918,0.27795,-0.0067142,0.24701,0.0,0.1079,-2904.0,-0.055803,3.9856,-2.1271,3.9979,0.93321,43.058,-0.099698,12.361,0.88976,-58.89,-0.45905,0.15942
9898,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.61902,0.39107,-0.30556,-0.19456,-0.052869,-0.55211,4.20196500000005,-0.032527,3.241538000000006,-0.25902,-0.44598,-515.15,-0.037876,0.293002,-0.76832,2.9699,1.0111,109.59,-0.11902,0.0,1.3726,-1344.4,0.282825,0.092311
9899,risky_upgrade,1,0,CCC,B,CCC→B,1,0.20358,-0.49939,-0.53522,0.137,0.17439,-0.77766,1.4763,0.11736,1.3842,0.074214,-0.083289,-6845.0,0.056209,0.6669,0.24891,3.9446,0.74242,191.03,-0.13866,161.83,1.0833,-450.12,0.1954,0.098886
9902,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.01008,0.48119,0.39196,0.047518,0.054385,0.15726,0.40949,0.030444,0.36517,0.02108,0.035333,5678.6,0.099695,2.8388,0.21284,4.5576,0.85434,166.16,0.05378,121.07,0.96467,-86.511,0.04315,0.36149
9903,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.53838,-0.34187,-0.49815,-0.39205,-0.15691,-0.96834,2.3792,-0.28577,1.7711,-0.38949,0.96136,-12324.0,-0.16467,0.44166,-0.25733,4.1047,1.0452,197.74,0.8359,141.51,1.3609,-578.23,-1.3078,0.17314
9904,risky_upgrade,1,0,B,BB,B→BB,1,-0.16312,0.20474,0.20474,0.11555,-0.0013524,0.027461,0.45396,-0.0053277,0.38104,-0.0063466,-0.25225,2183.5,0.22696,2.0958,0.10904,4.9004,1.0682,236.11,-0.030998,13.188,1.2522,51.374,-1.2509,1.3341
9908,risky_upgrade,1,0,CCC,B,CCC→B,1,0.0084696,0.15844,0.15844,0.013926,0.045224,-0.017917,0.2399,0.025842,0.26553,0.021756,0.0081746,-134.0,0.04799,3.7971,0.43217,3.8738,0.84365,85.498,0.13731,35.097,0.99183,-37.174,0.071301,0.61344
9909,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.019583,0.12492,-0.15128,-0.029293,-0.083157,-0.44125,0.94771,-0.32892,0.76603,0.0,-0.079828,-3545.0,-0.030518,1.1903,0.93965,3.9049,0.74648,141.93,-2.9482139999999997,45.102,0.99318,-189.33,-0.45408,0.17994
9910,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8382,0.48421,0.050995,-0.5750552000000001,-0.20937,-0.18396,2.7867,-0.21399,1.1286,0.0,-0.6627794,-337.4,-0.24974,0.48013,-0.1523,3.2634,1.0452,298.82,-0.99731,129.55,1.6584000000000014,-250.52,-2.4345,0.47293
9912,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.0043089,0.61818,0.24241,0.046185,0.05937,0.20529,0.37538,0.092069,0.19705,0.0,0.033133,1427.0,0.10744,5.2264,0.20705,3.842,0.86389,103.46,0.079592,6.5928,0.96521,36.327,0.71055,0.21132
9913,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.050212,0.17144,0.15165,-0.024912,-0.12056,-0.0031849,0.73951,-0.070214,0.1582,-0.10778,-0.10763,-0.88,-0.033678,5.7059,-1.4028,2.4414,0.92407,62.86,-0.26937,33.234,1.0316,-30.969,-0.4528,0.52065
9914,risky_upgrade,1,0,CCC,B,CCC→B,1,0.028126,0.034216,0.032075,0.021472,0.096406,-0.028891,0.28202,0.040826,0.34395,0.0059808,0.047847,-656.0,0.027047,3.0535,0.25968,4.3561,1.1938,98.424,0.18646,42.011,0.95215,-48.239,0.01878,0.61667
9915,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8681929,0.12637,-0.22073,-0.5750552000000001,-0.28617,-0.55048,3.6657,-0.40024,1.6463,-0.27979,-0.6627794,-2351.3,-0.38013,0.293002,-0.131,3.6306,1.0452,429.37,-2.9482139999999997,105.67,1.6584000000000014,-510.28,-5.8517,0.28627
9916,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.13734,0.21624,-1.4087,-0.16838,-0.094642,-0.54753,2.6158,-1.034518,0.76762,-1.2277,-0.10456,-6520.0,-0.063404,1.161,-1.1929,4.0758,2.3223,78.72,0.12893,66.308,1.0787,-259.94,-1.1006,0.25816
9917,risky_upgrade,1,0,CCC,B,CCC→B,1,0.017886,0.30929,0.11212,0.036244,0.037771,-0.031327,0.90754,0.043054,0.73494,0.0,0.038911,-558.0,0.039694,1.4062,0.5821,4.2507,0.69062,241.97,0.15836,136.6,0.95523,-159.15,0.050788,0.5487
9918,risky_upgrade,1,0,CCC,B,CCC→B,1,0.038293,0.14857,0.093997,0.020353,0.050134,-0.022851,0.80159,0.020398,0.845,0.0,0.047493,-335.0,0.021197,1.2399,0.50464,4.1661,1.0452,284.41,0.068251,274.38520000000074,0.95421,-296.77,0.012667,0.9472
9919,risky_upgrade,1,0,B,BB,B→BB,1,0.056522,0.2538,0.21255,0.056466,0.19522,0.062029,0.30688,0.20651,0.30448,0.0,0.077171,841.29,0.13674,3.4859,0.15579,4.1323,1.1193,110.67,0.43849,88.093,0.94861,-85.299,0.15529,0.24416
9921,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.29788,0.53351,0.09452,-0.19814,-0.22988,0.21104,0.69975,-0.31535,0.28626,-0.33575,-0.20482,13995.0,-0.29117,2.8994,-0.20326,4.8216,0.31632000000000005,176.94,-2.9482139999999997,54.03,1.2048,11.731,-2.0635,1.1275
9922,risky_upgrade,1,0,BBB,A,BBB→A,0,0.11207,0.58076,0.48771,0.12007,0.35176,0.38323,0.12739,0.34444,0.15927,0.28338,0.12231,2911.8,0.58374,7.1536,0.045839,3.8807,1.0452,81.132,0.58105,45.5,0.87769,0.52041,0.758,1.0224
9923,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.15019,-0.24296,-0.24296,-0.15474,-0.33039,-0.36271,0.49058,-0.38952,0.46782,-0.40031,-0.1198,-7498.3,-0.30411,1.9089,-0.1328,4.3154,1.0285,119.25,1.6476,66.139,1.1198,-111.96,-0.93575,0.36083
9924,risky_upgrade,1,0,B,BB,B→BB,1,0.02589,0.20619,-0.13105,0.02551,0.14238,0.14738,0.13853,-0.13112,0.14803,-0.27155,0.15526,21.85,0.17691,6.9348,0.18566,2.171,2.0482,60.061,0.68106,0.0,0.84467,9.6175,0.282825,0.07834487
9925,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.020332,0.30283,0.22043,0.041593,-0.39922,0.136,0.29287,0.18765,0.26104,0.0,-0.21948,255.0,0.034457,2.6563,0.24707,3.273,0.51841,130.34,-0.13704,0.64261,0.98654,17.872,-10.095080000000001,0.25487
9926,risky_upgrade,1,0,BBB,A,BBB→A,0,0.031943,0.38436,0.12698,0.052664,0.13204,0.1893,0.25938,0.12699,0.20991,0.0,0.043101,236.92,0.20304,4.9762,0.15903,3.0975,1.0452,92.281,0.6183,15.906,0.95874,3.1548,0.95122,1.0906
9927,risky_upgrade,1,0,BBB,A,BBB→A,0,0.058152,0.56987,0.095329,0.096092,0.093035,0.22375,0.34357,0.13148,0.2777,0.0,0.073162,1873.0,0.26954,3.8725,0.1185,3.9228,1.373,153.49,0.17421,133.25,0.92008,-75.193,0.20553,1.4672
9928,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.13382,0.22935,0.22935,-0.090564,-0.16958,0.043064,0.45114,-0.18288,0.40273,-0.18288,-0.1315,1004.9,-0.19874,2.1945,-0.18249,4.368,0.84469,174.28,-0.79741,110.74,1.1315,-90.212,-0.38374,0.39436
9929,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.53542,0.44116,0.36357,-0.44124,-0.42293,0.1565,0.56406,-0.4499,0.37302,-0.42038,-0.27985,3771.1,-0.72349,2.0946,-0.045126,4.382,0.31632000000000005,232.69,-1.1563,190.46,1.2799,-106.89,-0.90148,0.27382
9930,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.019582,-0.00653,-0.042636,-0.024931,-0.14736,-0.47527,0.31999,-0.080183,0.29571,0.014177,0.039497,-4209.0,-0.054987,3.2272,-0.54684,3.9472,1.0452,58.593,1.7109,48.901,0.93581,-96.902,-0.13185,0.43742
9931,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8681929,0.97199,-1.2041,-0.5750552000000001,-0.10204,0.12808,4.20196500000005,-0.19358,0.072606,-0.19358,0.22675,2458.0,-0.069571,17.812,-1.1886,4.2831,0.77002,57.046,0.16077,0.0,0.77325,677.71,0.282825,17.085
9932,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.11287,-0.7113339999999999,-1.754,0.017743,-0.039963,-1.00064,2.9671,-0.034139,2.7347,-0.034139,-0.086396,-5465.0,0.0059721,0.33659,7.4916,3.4228,0.95322,115.64,0.019463,78.115,1.0864,-1006.2,-0.20478,0.07834487
9933,risky_upgrade,1,0,B,BB,B→BB,1,-0.060453,0.50656,0.4977,0.060879,-0.045878,0.010254,0.3337,0.046384,0.3331,0.046384,0.015591,303.73,0.18154,3.0497,-0.65939,4.4716,1.0639,116.19,0.093197,85.517,0.98441,-90.591,0.16651,0.31178
9934,risky_upgrade,1,0,B,BB,B→BB,1,-0.0058927,0.38515,0.37109,0.026225,0.032412,-0.038646,0.19388,0.027804,0.21099,0.027804,0.016039,-1345.2,0.1235,4.8169,0.25131,4.5417,0.99231,38.713,0.074927,23.037,0.98396,-54.415,0.14874,0.63312
9935,risky_upgrade,1,0,BBB,A,BBB→A,0,0.017078,0.14604,0.030789,0.052265,0.16139,-0.16733,0.23654,1.1327,0.23454,0.0,0.042679,-2284.4,0.20547,4.4281,0.13637,4.1352,0.95888,59.649,2.8106089999999995,13.845,0.97335,-31.588,0.78341,0.63608
9936,risky_upgrade,1,0,CCC,B,CCC→B,1,0.0055588,0.24962,0.20688,0.010728,-0.5391808,-0.13113,0.087561,-0.27184,0.085191,0.0,-0.073669,-76.07,0.11709,10.914,0.24261,2.7635,0.97357,25.079,0.23665,19.633,0.99162,-24.393,0.1341,0.66241
9937,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.15069,0.78718,0.68468,-0.12105,-0.5391808,0.21541,0.0020681,-0.6569,0.041679,0.0,-0.14945,39.93,-0.9360057,20.873,-0.015625,2.268,1.0696,18.111,-0.61623,1.6618,1.1317,17.034,-10.095080000000001,1.2994
9938,risky_upgrade,1,0,CCC,B,CCC→B,1,0.022044,0.38895,-1.86106,0.039332,-0.0056949,-0.15326,0.048413,0.16305,0.067614,-1.880592,-0.00063046,-15.34,0.58133,14.78,0.036159,2.0004,0.97765,11.195,0.44516,0.0,0.95953,-6.514,0.282825,0.2959
9940,risky_upgrade,1,0,B,BB,B→BB,1,0.01474,0.44934,0.10235,0.022181,0.098874,0.28508,0.13887,-0.028529,0.10745,-0.11692,0.020425,1607.0,0.10329,9.4494,0.23795,3.751,0.90215,46.055,0.42428,23.837,0.9765,-3.031,0.20224,0.98164
9941,risky_upgrade,1,0,CCC,B,CCC→B,1,0.062604,0.47366,0.08625,0.038828,0.065569,-0.088074,0.47484,0.1003,0.19595,0.0,0.13387,-449.0,0.072483,5.2684,0.2556,3.7074,1.76,50.314,0.68205,12.699,0.84232,-30.306,1.0001,0.21064
9942,risky_upgrade,1,0,B,BB,B→BB,1,-0.0050511,0.63382,0.46491,-0.010477,-0.012791,0.36801,0.1354,0.3373,0.12944,0.0,0.17368,1804.0,-0.10704,7.6827,-0.90274,3.6904,0.93289,97.161,-0.061838,52.85,0.82669,-2.6404,-0.10112,1.1235
9943,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.048138,-0.078025,-0.095532,-0.037528,-0.037696,-0.066877,1.4985,-0.095532,1.4218,-0.068792,-0.053071,-191.0,-0.024804,0.66787,-1.0477,3.4558,0.60728,506.4,0.34271,0.066364,1.0353,-32.652,-10.095080000000001,0.07834487
9944,risky_upgrade,1,0,BBB,A,BBB→A,0,-0.061585,0.65212,0.4197,0.059562,-0.0025562,0.056568,0.62134,0.92811,0.52832,0.0,0.14642,5444.0,0.096505,2.1313,0.26504,4.9833,0.97837,169.71,-0.010402,82.853,0.91525,-101.11,-0.04341,0.70549
9945,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.082538,0.22185,-0.083971,-0.015791,-0.0566,-0.17392,0.70925,-0.067422,0.46841,-0.067083,-0.025825,-14327.0,-0.021469,2.0811,-2.2021499999999996,4.9158,0.96095,119.83,0.79889,40.803,1.0258,-91.176,-0.47577,0.48038
9947,risky_upgrade,1,0,B,BB,B→BB,1,0.0020161,0.33774,0.33774,0.05026,0.060819,-0.10052,0.32944,0.024527,0.36845,0.015802,0.082894,-2273.4,0.13292,2.9594,0.15326,4.3544,1.0452,94.261,0.046789,64.484,0.91711,-101.18,0.054787,0.29497
9949,risky_upgrade,1,0,CCC,B,CCC→B,1,0.075709,-0.7113339999999999,-1.0055,0.043205,0.27803,-1.00064,0.8044,0.001245,0.89603,0.001245,0.11216,-40775.49,0.053627,1.257,0.16446,5.0192,2.0086,67.086,-0.0012382,28.361,0.88784,-293.14,0.0068224,0.15179
9952,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.31345,0.33411,0.32915,-0.26223,-0.26079,-0.10692,0.60725,-0.32608,0.49873,-0.32615,-0.22424,-2049.4,-0.42619,1.6378,-0.10209,4.2826,0.7024,181.24,-0.99088,126.55,1.2242,-139.65,-0.92273,0.26037
9954,risky_upgrade,1,0,BBB,A,BBB→A,0,0.07798,0.020289,0.41327,0.067023,0.10591,-0.050979,0.30515,1.4174,0.59122,0.32168,0.076517,-735.87,0.093481,1.8144,0.238,4.1594,0.97052,98.357,2.8106089999999995,5.3092,0.94707,-17.225,3.5783,0.92104
9955,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.021126,-0.060017,-0.060017,0.02322,-0.0055746,-0.071672,1.9737,-0.012442,1.9589,-0.051054,-0.01043,-2183.0,0.011722,0.50482,-2.2021499999999996,4.4837,1.1465,659.6461000000003,-0.11788,114.79,0.98643,-162.02,0.042039,0.16353
9957,risky_upgrade,1,0,CCC,B,CCC→B,1,0.11403,-0.44189,-0.48602,0.11575,0.16698,-0.4872,0.91995,-0.21042,1.1418,-0.65009,0.31631,-552.0,0.11376,0.98709,0.2974,3.0542,2.6671,208.77,-0.37129,85.886,0.6865,-234.89,0.4919,0.32841
9958,risky_upgrade,1,0,B,BB,B→BB,1,0.11548,0.24004,0.22525,0.11377,0.21857,0.2432,0.40224,0.21136,0.45174,0.0,0.11633,822.0,0.22299,2.4918,0.11455,3.5289,1.0452,187.19,0.69675,36.106,0.87781,6.1502,0.9008,0.29144
9959,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.010201,0.47367,-0.010593,-0.0099294,0.0029052,-0.1564,0.27211,-0.0030373,0.27124,0.0,0.015353,-7751.0,-0.038237,3.6485,-0.89631,4.6951,0.86651,66.909,-0.042487,56.307,0.99597,-86.521,-0.067988,0.59665
9960,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.0060109,0.71677,0.20164,0.033343,0.024736,0.14634,0.53868,0.015432,0.19511,0.013347,0.012374,5327.0,0.058768,5.1894,0.45016,4.5611,1.4224,104.35,0.066192,61.513,0.98763,-26.417,0.053888,0.64216
9961,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.3302,-0.44356,-0.44356,-0.294,-0.24482,-1.00064,1.304,-0.35375,1.0869,-0.35375,-0.21224,-40775.49,-0.22313,0.75893,-0.24011,4.8289,0.99924,38.477,0.79752,30.886,1.2122,-406.16,-4.3595,0.07834487
9963,risky_upgrade,1,0,B,BB,B→BB,1,0.016152,0.54859,0.14776,0.029253,0.021635,0.057166,0.28379,0.13406,0.19629,0.0,0.0093772,773.0,0.083244,5.1273,0.26923,4.131,0.90874,69.797,0.12107,14.871,0.97306,-6.279,0.36123,0.35527
9964,risky_upgrade,1,0,CCC,B,CCC→B,1,0.034753,0.47628,0.20337,0.020385,0.084055,0.22996,0.39918,0.02936,0.37577,0.0,0.3164,984.0,0.048488,2.7575,0.38597,3.6313,1.0452,188.22,0.06688,59.284,0.70436,-2.3103,0.12013,0.46622
9965,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.011863,0.68736,0.17803,0.055798,-0.023758,0.30986,0.66171,0.016966,0.28828,0.0,-0.022579,2341.0,0.075774,3.3751,0.24936,3.8782,1.0452,196.24,0.045474,103.02,0.93163,-7.1376,0.042644,1.1291
9967,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.8681929,0.39466,-0.2522,-0.5750552000000001,-0.46477,0.42054,-0.6269029,0.58192,3.241538000000006,0.0,0.08043,32.506,-0.43129,0.30118,-0.077288,1.94594,0.31632000000000005,24.947,-0.66151,18.94,0.91957,923.03,-10.095080000000001,1.7101
9968,risky_upgrade,1,0,CCC,B,CCC→B,1,0.0,0.41383,0.38994,0.0026361,0.00061543,0.13773,0.30372,0.0085583,0.34614,0.0,0.16027,2242.4,0.0,3.4404,0.97458,4.2117,0.97665,123.38,0.0,79.963,0.99886,-52.004,0.0,0.50314
9969,risky_upgrade,1,0,B,BB,B→BB,1,-0.033944,0.29571,0.052247,0.0039828,0.0062487,0.039311,0.18292,-0.099037,0.16127,-0.0013474,0.0011737,23.34,0.020495,6.1126,0.96148,2.7736,0.87325,57.071,-0.43094,7.9612,1.013,-6.3898,-0.74996,0.23339
9970,risky_upgrade,1,0,BBB,A,BBB→A,0,-0.10654,0.52334,0.44516,0.040097,-0.032472,0.27911,0.27487,-0.085132,0.27011,-0.091906,-0.019425,911.0,0.14062,3.5116,0.14981,3.5138,1.3677,143.94,-0.14352,85.28,1.018,-42.265,-0.19215,1.0219
9971,risky_upgrade,1,2,B,BB,B→BB,1,0.024975,0.91674,0.12968,0.070223,0.12488,0.26508,-0.014067,0.25985,0.031354,0.0,0.045331,532.13,2.3237,33.09,0.014133,3.3026,1.0596,29.634,0.14146,15.435,0.965,20.272,1.1132,2.7846
9972,risky_upgrade,1,0,B,BB,B→BB,1,0.0095374,0.41984,0.10211,0.00762,0.044356,0.11765,0.32375,0.00046471,0.22627,0.0003951,0.018513,7200.0,0.022092,4.5028,0.46271,4.7867,1.1657,74.089,0.0038694,28.369,0.98149,-28.409,0.0019459,0.85281
9975,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.22447,0.17199,0.1466,-0.097529,-0.17807,-0.66281,0.75241,-0.18609,0.63657,-0.15471,-0.14771,-19317.0,-0.092666,1.3687,-0.27377,4.4646,1.0371,51.738,-1.0554,13.819,1.1477,-208.56,-3.6133,0.14599
9976,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.027779,0.40546,0.34704,0.056603,0.030322,0.12171,0.38578,0.01022,0.35181,0.0061993,0.016684,3125.1,0.1387,2.8907,0.17969,4.4095,0.73195,156.25,0.017863,101.27,0.98332,-74.625,0.015886,0.44816
9977,risky_upgrade,1,0,B,BB,B→BB,1,0.0019011,0.025672,-0.092177,0.017828,0.21589,-0.29715,0.20236,0.19831,0.19975,0.00012129,0.045161,-1470.0,0.084647,5.0633,0.27845,3.6943,1.2698,48.649,1.1181,14.541,0.98684,-37.855,0.15058,0.21241
9978,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.027938,0.33051,0.24933,0.10734,0.12229,0.30352,0.17535,0.17978,0.15222,0.147,0.047024,25245.0,0.51074,6.8935,0.0731,4.92,1.0452,96.129,0.58956,41.695,0.95298,3.9384,0.57627,1.1495
9979,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.019166,0.27317,0.26598,0.0035519,-0.00023018,0.17321,0.31725,-0.034677,0.32621,-0.034677,0.003432,1964.0,0.010819,3.0761,0.56928,4.0546,0.74101,142.0,-0.13037,93.791,0.99657,-67.017,-0.060362,0.44788
9980,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.082711,-0.3122,-0.31381,-0.083042,-0.20821,-0.75203,0.40014,-0.30954,0.38834,-0.33618,-0.049624,-16001.0,-0.22437,2.4533,-0.26517,4.3279,0.36774,55.178,1.0713,33.809,1.0496,-118.8,-1.162,0.1821
9981,risky_upgrade,1,0,CCC,B,CCC→B,1,0.017964,0.13241,-0.040995,0.029234,-0.1988,-0.073935,0.40144,-0.040908,0.35529,-0.098908,-0.091967,-826.0,0.07022,2.5338,0.24092,4.0481,0.77481,131.46,0.15411,38.163,0.96795,-45.782,0.089901,0.26566
9982,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.29276,-0.4078,-0.72102,-0.23104,-0.5391808,-0.7725,0.61951,-0.95872,0.47201,-0.0885,-0.2458,-1416.0,-0.36859,1.685,-0.094184,3.2632,0.98282,92.808,1.2984,63.339,1.2559,-148.92,-1.5357,0.31534
9984,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.2793,-0.7113339999999999,-1.1691,-0.14615,-0.18706,-1.00064,2.0003,-0.24007,1.7065,-0.24001,-0.17309,-19918.0,-0.072973,0.49953,-0.70506,4.0719,0.78985,116.27,0.20529,103.17,1.1731,-654.72,-0.84578,0.07834487
