,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,Attr38,retained_earnings_to_assets,working_capital_to_assets,Attr25,Attr24,Attr35,Attr13,Attr30,Attr52,Attr29,Attr56,Attr55,Attr21,Attr41,Attr12,Attr58,cash_to_current_liabilities,Attr57,Attr63,Attr47,Attr54,Attr15
6177,risky_upgrade,1,1,B,BB,B→BB,1,-0.0059825,0.26298,0.0028345,-0.13663,0.21188,0.0028345,0.029717,0.017931,0.28351,0.27159,4.1105,0.009347,-1762.3,2.7253499999999997,0.34038,0.0038672,0.99065,-42.73,0.013378,3.7168,23.841,0.65148,5858.5
6178,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.58687,-0.28994,-0.36701,-0.63475,-0.28994,-0.36701,-0.30275,-0.40666,1.6574,1.155,4.1792,-0.4373,-9589.2,0.83122,-0.17532,-0.32794,1.4373,-422.3,1.2658,0.60235,128.15,-0.56233,-1490.1
6179,risky_upgrade,1,2,B,BB,B→BB,1,0.057431,0.9843212,0.0,0.8898208000000005,0.17559,0.2137,0.19448,0.060036,-0.23714,0.014425480000000001,1.94594,0.067059,60.69,1.617,0.00062459,9.399790000000033,0.94029,130.77,0.14154,57.91630000000018,0.0,1.3767,6.5425
6181,risky_upgrade,1,3,B,BB,B→BB,1,-0.59453,0.59206,-0.16409,0.38056,0.016686,-0.12887,-0.2307,-0.14423,1.1252,0.70291,3.24,-0.65828,661.42,1.0452,-0.26607,-0.3161,1.2816,273.39,-0.21767,0.85786,0.0,2.799,-2950.1
6182,risky_upgrade,1,1,CCC,B,CCC→B,1,0.17318,-0.40304,-1.744,-0.29153,-0.98452,0.81259,0.59388,0.1663,0.33583,0.32935,2.2351,0.13178,-50.09,0.84318,0.063133,0.57194,0.83204,-31.369,-1.4093,3.4894,2.4377,1.3767,739.78
6183,risky_upgrade,1,1,CCC,B,CCC→B,1,0.009693,0.32095,0.0,-0.12533,0.30306,0.015724,-0.025792,-0.0090252,0.29088,0.29069,4.4476,0.16594,-3513.0,1.0958,1.0263,-0.030541,0.8157,-50.824,-0.056707,3.384,31.359,0.70863,-12070.0
6184,risky_upgrade,1,1,CCC,B,CCC→B,1,0.1165,-0.1996,-1.880592,-0.30658,-1.86106,0.3862,0.47384,0.097599,0.24152,0.29806,3.4935,0.26164,-955.0,1.0452,0.086746,0.34839,0.75454,-69.797,-1.3757,3.5696,40.391,-1.0075,1133.8
6185,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.0049562,0.48739,0.031218,-0.07089,0.36362,0.03427,0.036878,0.032386,0.22399,0.19126,4.7731,0.0087612,-4204.6,1.631,0.23364,0.06969,0.99124,-32.835,0.085853,5.2747,21.806,0.84157,2674.5
6186,risky_upgrade,1,2,CCC,B,CCC→B,1,0.0109695,0.9843212,0.01274,0.067221,0.9445156000000003,0.01274,-0.010648,0.068488,0.2175,0.082102,4.4901,0.052943000000000004,2077.7,1.0452,-0.0041904,9.399790000000033,0.95096,2543.1,0.012755,0.293002,6.802,1.072,23.658
6187,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.047739,0.35573,-0.15072,-0.12471,0.3283,-0.15072,-0.14449,-0.020083,0.12779,0.11983,4.3175,-0.039133,-2590.4,1.1919,-0.23059,-0.27809,1.0391,-25.715,-0.4591,8.031,15.644,0.61047,-2377.6
6189,risky_upgrade,1,1,B,BB,B→BB,1,-0.026482,0.39137,0.015092,-0.2846,0.38746,0.0098258,0.018633,0.04257,0.31327,0.31489,4.9993,0.0059714,-28417.0,1.265,0.21795,0.017746,0.99403,-85.571,0.03895,3.1948,24.394,0.53546,2702.7
6190,risky_upgrade,1,1,CCC,B,CCC→B,1,0.02043,0.06391,0.015226,-0.13474,0.017477,0.017617,0.055389,0.011988,0.52435,0.54406,3.1086,0.031154,-173.0,0.58677,0.42101,0.002213,0.9622,-119.92,0.03672,1.896,90.469,0.32249,16179.0
9775,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0024695,0.022167,0.0,-0.2019,0.019198,0.022072,-0.0033373,0.037619,1.6322,1.5473,3.2263,0.094903,-340.0,1.0452,7.4916,0.024168,0.86756,-419.44,0.86606,0.64243,299.0,0.076811,16173.0
9776,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.016466,0.24508,-0.01496,0.12485,-0.05254,-0.032659,0.034524,-0.0079776,0.35339,0.37515,3.0035,0.016529,125.85,1.3927,2.7993,-0.049913,1.0035,-101.87,-0.15334,2.7104,125.72,1.9932,-16942.0
9777,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.023633,-0.017389,0.0,-0.088616,-0.11551,-0.11333,-0.01227,0.00015196,0.55655,0.56801,3.7968,-0.0068339,-555.0,0.6422,-2.2021499999999996,-0.018319,1.0093,-109.04,0.94386,1.7486,90.362,-0.23807,37403.399999999994
9779,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.051069,0.17117,0.0,0.16731,0.139,-0.021236,-0.019949,-0.026128,1.4359,1.4754,3.1915,-0.036817,260.0,1.0452,-2.0444,-0.025621,1.038,-430.08,-0.12406,0.65373,380.53370000000007,44.333,-21369.0
9780,risky_upgrade,1,3,CCC,B,CCC→B,1,0.0,0.59375,0.0,-0.048174,-0.11946,-0.16012,-0.13358,-0.25705,0.87943,0.66583,4.0368,0.11129,-524.38,1.0452,-0.13634,-0.4344,1.2535,-135.09,-0.35717,1.69,110.7,0.87371,-1257.6
9781,risky_upgrade,1,1,B,BB,B→BB,1,0.043345,0.17352,-0.024731,0.1735,0.026901,0.054307,0.041596,0.042624,1.0268,0.93188,3.8263,0.044826,1163.0,1.3106,0.79979,0.047886,0.9566,-79.067,1.074,1.1235,28.864,1.3767,8905.9
9782,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.046759,0.55149,0.0,0.19866,0.070697,0.063037,0.065303,0.036365,0.86276,0.32999,4.5583,0.066941,7184.5,1.0504,0.30754,0.041701,0.98725,0.021469,0.073431,3.2374,66.552,1.1029,8679.5
9785,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.050729,0.60605,0.0,-0.29934,0.0051317,-0.036875,-0.049283,-0.12446,1.0875,0.43904,4.7989,0.14704,-18841.0,1.0086,-0.71715,-0.267,0.85209,-124.41,-2.0479,2.1452,12.615,0.69849,-3200.6
9787,risky_upgrade,1,1,B,BB,B→BB,1,0.00064443,0.46437,-0.0098736,0.14143,0.11917,0.003397,0.024969,0.00066772,0.68786,0.51393,5.1419,0.026887,19610.0,0.9144,1.2289,-0.017434,0.98144,-52.404,-0.024888,1.9995,110.49,1.1786,37403.399999999994
9789,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.0099078,0.54695,0.32373,0.24683,0.44888,0.43972,-0.0035801,0.013014,0.19165,0.19204,3.5406,-0.0015988,857.0,0.64991,0.25546,-0.02367,0.98657,-33.223,-0.028942,5.1988,68.975,1.8086,5422.2
9790,risky_upgrade,1,1,B,BB,B→BB,1,0.040523,0.22405,-0.12295,0.14337,-0.033341,0.13383,0.092827,0.053877,0.34649,0.34587,3.6531,0.041431,645.0,1.2664,0.19289,0.13322,0.95038,-90.645,0.34631,3.0162,114.06,1.9474,2349.8
9791,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.10404,0.25489,-0.24711,-0.47048,-0.2946,-0.194,-0.098771,-0.067795,0.49247,0.44275,3.6775,-0.062851,-2239.0,0.91262,-0.36053,-0.20599,1.0699,-138.76,-0.68579,2.125,33.02,0.34876,-2664.6
9792,risky_upgrade,1,1,CCC,B,CCC→B,1,0.085372,0.22179,-0.075674,0.33182,-0.004556,0.27198,0.22839,0.062326,0.40594,0.32197,3.7742,0.18279,1973.0,0.8099,0.17396,0.2116,0.84702,-23.37,0.56542,3.3951,83.771,2.4603,2609.2
9793,risky_upgrade,1,1,B,BB,B→BB,1,0.1064,0.2746,-0.96821,-0.1368,-0.74929,0.12104,0.11896,0.13157,0.395,0.39491,2.7152,0.060739,-71.0,1.0452,0.091067,0.30179,0.88226,-97.247,0.98706,2.696,69.815,0.66748,1104.0
9794,risky_upgrade,1,1,B,BB,B→BB,1,0.025026,0.61846,0.0,0.16932,0.23964,0.18262,0.054973,0.07825,0.45672,0.35085,4.343,0.20749,1.4954,0.94009,0.17623,0.1413,0.80316,-84.442,0.080735,2.9717,143.54,1.2651,2131.4
9795,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.39796,0.82549,0.29545,-0.10771,0.29818,0.012636,-0.025545,-0.17283,4.20196500000005,2.7719,5.5454,0.4842,-37817.0,2.7253499999999997,-2.2021499999999996,-0.23388,0.64632,-1071.4,0.0,0.68088,71.814,0.88458,-11409.0
9796,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.16983,-0.48185,-1.8293,-1.00064,-1.3692,-0.32204,-0.26386,-0.056645,0.56949,0.47983,3.4873,-0.10149,-3341.9,1.0452,-0.53702,-0.22519,1.223,-165.49,0.66833,1.818,24.472,-0.73216,-3672.7
9797,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0051975,0.34723,0.0,0.33923,0.34279,0.14672,0.023833,0.0010818,0.1426,0.15736,4.051,0.0057602,3815.0,0.84521,0.98518,0.0064638,0.99191,24.855,0.008315,6.3918,4.7108,25.607,37403.399999999994
9798,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.30309,0.089439,-0.56073,-0.39239,-0.80089,-0.4957,-0.37934,-0.34429,1.0339,0.55078,3.9983,-0.038706,-3909.0,0.47926,-0.11375,-0.43695,0.94552,-175.2,-2.9482139999999997,1.2691,70.453,0.14149,-1096.5
9799,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.13372,0.22931,-0.48768,0.043068,-0.67062,-0.51588,-0.20656,-0.090647,0.48606,0.40272,4.368,-0.1315,1005.0,0.84466,-0.19897,-0.25546,1.0888,-89.644,-0.79742,2.1945,97.87,0.95095,-1975.5
9800,risky_upgrade,1,1,CCC,B,CCC→B,1,0.03191,0.63958,0.0,0.34135,0.034945,0.014022,-0.043669,0.012845,0.59836,0.56758,4.1565,0.37221,4894.0,0.71685,0.65139,0.020751,0.5724,-0.66863,0.0083724,1.6155,188.25,2.1295,17719.0
9801,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.57788,-0.072094,-0.083609,-0.75934,-0.58287,-0.49926,-0.44415,-0.48782,1.1696,0.78694,3.7838,-0.48746,-4616.0,1.0452,-0.085593,-0.46793,1.5174,-255.0,2.8106089999999995,0.8543,36.814,-0.10412,-880.03
9803,risky_upgrade,1,1,B,BB,B→BB,1,0.085426,0.13239,-0.0013922,0.084287,0.084018,0.11061,0.16534,0.08872,0.62455,0.75706,4.1718,0.19774,1252.0,1.0452,0.27179,0.12814,0.84253,-148.09,0.64859,1.4443,177.06,2.5234,2865.6
9804,risky_upgrade,1,1,CCC,B,CCC→B,1,0.02893,0.46432,-0.72198,-0.086933,-0.71989,0.0039212,0.059835,0.0016714,0.57015,0.36264,5.0145,0.12596,-8989.0,1.0955,0.66124,0.0047338,0.89238,-89.95,0.0074188,2.8322,59.686,0.71973,37403.399999999994
9806,risky_upgrade,1,1,CCC,B,CCC→B,1,0.023653,0.40178,0.0,0.062828,0.2629,0.087242,-0.038938,-0.010078,0.6978,0.37284,4.5912,0.13879,2451.0,1.3466,0.98423,-0.02579,0.80842,-72.859,-0.023537,2.5591,96.535,0.71767,-25295.0
9807,risky_upgrade,1,3,B,BB,B→BB,1,-0.22495,0.67296,0.0,0.068052,0.31556,0.78138,-0.19761,-0.18329,0.65706,0.26265,4.0204,-0.19316,713.19,0.55349,-0.14237,-0.68456,1.251,-55.773,-0.56227,3.1282,74.726,1.1125,-1308.6
9809,risky_upgrade,1,1,CCC,B,CCC→B,1,0.015211,0.7343,0.0,0.31975,0.4031,-0.039353,0.0086799,-0.026713,0.63747,0.33275,3.7737,0.42266,1899.0,0.60405,1.463,-0.080477,0.57954,-54.932,-0.037419,3.0126,183.08,1.669,-9121.8
9810,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.0080146,0.53659,-0.047775,0.47144,0.29808,0.07934,-0.024837,-0.0031186,0.05815,0.058143,2.8387,-0.0031022,325.15,1.0682,-2.2021499999999996,-0.11808,1.0042,-5.4008,-0.10198,17.146,27.051,8.2368,-6826.1
9811,risky_upgrade,1,1,B,BB,B→BB,1,0.030514,0.46016,0.0021346,0.053489,0.3586,1.0604,0.068976,0.0010947,0.2604,0.28813,4.0682,0.15821,625.85,0.71358,0.2891,0.0044945,0.875,-56.826,0.0033094,4.1057,66.556,1.1301,37403.399999999994
9812,risky_upgrade,1,1,B,BB,B→BB,1,0.085591,0.31463,-0.21152,0.24571,0.20198,0.48014,0.29169,0.080959,0.18521,0.20011,3.7606,0.17355,1416.0,1.3273,0.080373,0.43863,0.82601,-0.91826,0.79928,5.4179,26.737,2.6621,930.43
9813,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0030885,0.14529,0.0,0.16939,0.098991,0.0061574,0.048824,0.0028565,0.39523,0.28378,3.0334,0.33505,182.94,1.0452,4.2828,0.010078,0.67409,-11.98,-0.045313,3.5281,28.97,0.64034,37403.399999999994
9814,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.48217,0.004494,-1.1962,-0.69117,-0.99537,-0.32773,-0.31032,-0.16246,1.0097,0.74849,3.1835,-0.31507,-1054.6,1.0452,-0.23796,-0.32921,1.3712,-261.52,-2.9482139999999997,0.98938,41.256,0.00646,-2270.9
9815,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0089654,0.20752,-0.17371,0.056334,-0.11289,-0.0075233,0.021729,0.0067945,0.22488,0.23026,4.9256,0.88359,4747.0,1.0728,0.85284,0.029655,0.11719,-3.0012,0.096186,4.3645,8.5428,1.3644,12322.0
9816,risky_upgrade,1,1,CCC,B,CCC→B,1,0.003104,0.37328,0.067081,-0.21228,0.28445,0.1326,0.10271,0.0010243,0.11901,0.12863,3.0726,0.32062,-250.92,0.75851,1.3787,0.0079781,0.69769,-21.01,0.013395,7.7891,3.5315,0.63747,37403.399999999994
9818,risky_upgrade,1,1,B,BB,B→BB,1,-0.028365,0.80277,0.0,0.29513,0.57747,0.38711,-0.066024,-0.021792,0.098761,0.074729,3.4031,0.070494,746.68,0.67299,-0.18075,-0.28355,0.92453,32.265,-0.092476,13.012,8.1033,1.5818,-2576.3
9819,risky_upgrade,1,1,B,BB,B→BB,1,0.0044703,0.2997,0.0,0.13122,0.023089,0.026588,0.073043,0.035543,0.38252,0.27596,3.655,0.029085,593.0,1.0452,0.23583,0.039523,0.97061,-95.656,0.55812,3.7322,113.15,1.5294,3950.8
9820,risky_upgrade,1,1,BBB,A,BBB→A,0,0.041869,0.6479,0.0,0.395,0.61328,0.28005,0.15601,0.053975,0.072269,0.11878,3.1682,0.049989,581.83,0.79314,0.06729,0.41618,0.95097,12.943,0.19237,8.8622,33.594,2.5678,763.05
9821,risky_upgrade,1,3,B,BB,B→BB,1,-0.092036,0.51574,0.0,0.2352,0.28392,-0.21811,-0.22624,-0.072442,0.17154,0.15955,2.714,-0.080468,121.75,0.84781,-0.086746,-0.49501,1.0787,-52.845,-0.46477,5.8007,80.709,1.8384,-868.61
9822,risky_upgrade,1,1,B,BB,B→BB,1,0.0035639,0.24458,0.0,0.14743,0.22461,0.084838,0.021398,0.018805,0.25289,0.23701,3.8489,0.0073659,1041.0,1.3607,0.33379,0.031713,0.98489,-62.208,0.073244,4.2505,80.196,1.444,5102.4
9823,risky_upgrade,1,3,BB,BBB,BB→BBB,0,-0.25148,0.24803,0.0,-0.17449,0.21804,-0.10046,-0.20251,0.11965,0.55005,0.30915,3.3012,-0.14803,-349.16,1.0452,0.13605,-0.20703,1.0535,-102.16,-0.40506,2.8176,45.586,0.3599,1678.0
9824,risky_upgrade,1,2,CCC,B,CCC→B,1,0.024877,0.91765,0.0,0.88482,0.25723,0.18987,0.12257,0.043832,-0.15787,0.023903,2.1802,0.034354,133.98,0.98961,0.017553,1.4884,0.96565,93.371,0.10939,43.324,0.0,27.958,192.21
9825,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.13811,-0.7113339999999999,-1.880592,-1.00064,-1.86106,-0.73501,-0.10576,-0.21271,3.0797,1.7299,3.1052,-0.1178,-1791.6,0.31632000000000005,-0.75865,-0.11029,1.1109,-493.66,0.10631,0.51715,0.0,-1.1343,-5350.1
9827,risky_upgrade,1,1,BBB,A,BBB→A,0,0.097898,0.5234,0.0,0.25517,0.37346,0.17095,0.20204,0.13353,0.2676,0.34392,4.5614,0.13037,9294.7,1.0452,0.08191,0.36411,0.89265,-11.715,0.3068,3.301,76.54,1.9009,969.55
9829,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.43822,0.010358,-0.03789,-0.24177,-0.44268,-0.4125,-0.20899,-0.37422,0.8489,0.62735,5.4102,-0.20774,-40775.49,1.0452,-0.10209,-0.464,1.4519,-154.94,2.8106089999999995,1.1316,90.816,0.029361,-1095.2
9832,risky_upgrade,1,1,CCC,B,CCC→B,1,0.022909,0.43034,0.012241,-0.024725,0.0475,0.0068127,0.031139,-0.059314,1.3725,2.8145,4.9556,0.62785,-2232.0,0.73232,1.997,-0.048843,0.52208,-268.33,-0.073056,0.82347,134.61,0.91257,-8445.7
9833,risky_upgrade,1,1,BBB,A,BBB→A,0,0.077235,0.65345,0.0,0.40036,0.39728,0.13989,0.15901,0.088781,0.30598,0.21613,4.5728,0.090379,14971.0,1.0452,0.1123,0.40438,0.90717,23.053,0.24653,5.0867,67.049,2.5759,1326.9
9834,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.044194,0.52829,-0.40757,0.52846,-0.45193,-0.26242,-0.059501,-0.044194,-0.067494,0.33265,1.94594,-0.043814,30.73,0.33435,-0.26189,-0.12728,1.0441,134.16,-0.11361,2.88,0.0,1.3767,-2867.7
9835,risky_upgrade,1,1,B,BB,B→BB,1,-0.01232,0.51925,0.0,0.030844,0.028448,-0.0042788,0.0065507,0.0062045,0.19881,0.13801,4.1118,0.0022922,399.0,0.98311,0.62067,-0.039471,0.97898,1.956,-0.03889,7.2626,1.9191,0.90404,12004.0
9836,risky_upgrade,1,1,CCC,B,CCC→B,1,0.031035,0.54509,-0.25093,-0.12165,-0.1901,0.097757,0.0294,0.023099,0.50601,0.3994,3.6615,0.26553,-558.0,0.73022,0.54469,0.059176,0.72872,-114.64,0.035463,2.5618,74.156,0.78087,8013.4
9837,risky_upgrade,1,1,B,BB,B→BB,1,0.040861,0.37022,0.0,0.021331,0.23514,0.9628,0.026633,0.037891,1.4101,0.45185,5.0102,0.24295,2184.0,1.4307,0.6084,0.055828,0.80171,-60.046,0.016862,2.9069,41.321,0.44769,13755.0
9838,risky_upgrade,1,2,BBB,A,BBB→A,0,0.05829,0.73225,-1.5134,0.18106,-0.76555,0.11982,0.6873924000000006,0.14058,0.044211,0.040823,2.055,0.13953,20.55,1.1642,0.013894,2.843,0.90001,8.1644,1.3451,28.469,1.7994,1.3287,151.2
9840,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0047248,0.21446,-0.014624,-0.12878,-0.025711,-0.026133,0.012326,-0.012059,0.31797,0.23903,3.4536,0.19776,-366.0,1.0891,2.2457,-0.049939,0.80465,-39.017,-0.46024,4.1412,20.743,0.49755,-9634.6
9843,risky_upgrade,1,1,B,BB,B→BB,1,-0.053065,0.72525,0.00042287,0.1976,0.36915,-0.048127,-0.075767,-0.044439,0.1896,0.18079,4.6916,0.12021,9715.0,1.3588,-0.12835,-0.23283,0.86975,-23.691,-0.089172,5.2392,70.683,1.3693,-1678.3
9846,risky_upgrade,1,1,B,BB,B→BB,1,-0.016184,0.37802,0.0,0.092418,0.33098,0.036015,-0.017892,0.0082495,0.2442,0.23569,3.257,-0.0067653,167.0,1.0391,0.57895,-0.029021,1.0009,-14.826,-0.058558,4.2082,27.624,1.3227,10841.0
9847,risky_upgrade,1,3,B,BB,B→BB,1,-0.073027,0.56275,-0.02561,0.40621,0.50716,-0.048681,-0.058314,-0.038505,0.55959,0.47137,4.2927,-0.071273,7969.0,1.0452,-0.64273,-0.11638,1.0269,-40.215,-0.095388,1.956,199.69,3.2065,-5673.1
9848,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.073704,0.31022,0.11007,-0.14042,0.1802,0.13075,0.16171,0.10621,0.50198,0.40527,4.3666,-0.046975,-3266.0,1.0798,0.13237,0.18956,1.047,-80.987,0.61083,2.3568,49.573,0.68832,1733.1
9849,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.0067467,0.48334,0.0017252,-0.22445,0.38029,0.0047637,0.02505,0.019472,0.23415,0.19557,4.9005,0.010617,-17848.0,2.7253499999999997,0.27755,0.010508,0.98938,-51.188,0.0045366,5.168,15.544,0.62682,4451.6
9851,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.11656,0.39973,-0.059397,0.076411,0.091028,0.26534,0.22681,0.094058,0.3585,0.31769,3.6393,0.11471,333.0,1.2183,0.10252,0.3298,0.92842,-68.1,0.50951,3.5063,79.553,1.1131,1391.2
9854,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.0098752,0.31222,0.061127,-0.17335,0.20797,0.077556,0.10178,0.077342,0.36225,0.34483,4.3391,0.047439,-3784.3,1.3112,0.13987,0.11483,0.95256,-80.313,0.29393,3.0444,44.372,0.62704,1789.4
9855,risky_upgrade,1,1,CCC,B,CCC→B,1,0.027805,0.038643,0.11417,-0.096555,0.038643,0.11788,0.13052,0.039212,0.21454,0.26645,3.8009,0.033845,-610.44,1.4589,0.19857,0.12354,0.96616,-46.218,2.8106089999999995,3.8846,36.382,0.27137,2396.3
9856,risky_upgrade,1,2,B,BB,B→BB,1,-0.016375,0.96378,0.0,0.63155,0.92827,-0.025668,0.025462,0.067675,-0.35204,0.032902,3.1486,0.0225,889.22,1.2432,0.016827,0.85803,0.97245,162.64,0.02549,31.074,47.89,2.8993,173.57
9857,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.8681929,0.79778,-0.060414,0.36763,-0.3605,-0.46704,-0.43909,-0.5750552000000001,4.0236,0.32199,2.8221,-0.6627794,244.08,1.0452,-0.063143,-2.09503,1.6584000000000014,16.238,-1.9144,0.91911,196.39,1.8547,-656.79
9858,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.18447,0.37708,-0.18154,-0.015777,0.36502,-0.18154,-0.15995,-0.10559,0.44681,0.44729,4.8414,-0.087394,-1095.0,0.72958,-0.18714,-0.31704,1.0874,-96.923,-0.49736,2.056,75.378,0.8509,-1716.7
9859,risky_upgrade,1,1,CCC,B,CCC→B,1,0.01493,0.19021,0.028249,-0.003273,0.094408,0.035241,0.043757,0.025114,0.12453,0.42048,4.13,0.023792,-44.15,1.2471,0.51279,0.043519,0.97621,-8.9936,0.29922,2.4362,8.4303,0.98308,6671.6
9860,risky_upgrade,1,2,CCC,B,CCC→B,1,0.20274,0.85897,-0.0079341,0.8898208000000005,0.55145,0.18556,0.16668,0.23518,-0.48561,0.13162,2.2111,0.9867157000000019,146.86,1.4886,0.028183,2.2407,0.0475312,495.64,0.17979,9.5278,0.0,67.47412000000033,266.03
9862,risky_upgrade,1,1,CCC,B,CCC→B,1,0.036466,0.065964,-0.1356,0.093617,0.010316,0.053605,0.19336,0.041481,0.21768,0.20705,3.5172,0.046968,308.0,1.2643,0.17653,0.188,0.95862,5.4344,2.8106089999999995,5.032,3.0519,0.74511,2083.3
9863,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.043995,0.59999,0.057885,0.22269,0.45662,0.084475,0.10809,0.059526,0.27448,0.22851,3.9909,0.058928,2180.7,0.7708,0.13298,0.21118,0.94107,-12.79,0.12677,4.6502,58.83,1.5902,1791.2
9864,risky_upgrade,1,1,CCC,B,CCC→B,1,0.072316,0.077049,-0.23148,-0.08552,0.058349,0.033454,0.12675,0.026243,0.5742,0.63851,3.8908,0.081326,-665.0,1.0452,0.24419,0.036353,0.89983,-73.703,0.64218,1.6942,51.555,0.46625,8343.5
9865,risky_upgrade,1,3,B,BB,B→BB,1,-0.67578,0.91254,-0.93968,0.8898208000000005,0.91254,-0.93968,-0.5391808,-0.52343,0.032536,0.042297,2.7394,-0.20876,491.47,0.31921,-0.0026938,-2.09503,1.2088,118.94,-1.0297,19.559,39.441,54.075,-35.652
9866,risky_upgrade,1,1,B,BB,B→BB,1,0.011867,0.56803,0.0,-0.045104,0.007898,0.010905,0.012019,0.037508,0.77708,0.75891,4.0216,0.021058,-474.0,1.0452,0.55689,0.025248,0.97015,-167.6,0.01499,1.3287,134.93,0.9265,7946.7
9868,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.22351,0.85675,0.0,0.2774,0.73601,-0.33461,-0.32857,-0.15337,-0.079259,0.066788,2.6171,-0.18108,114.87,0.83241,-0.018794,-2.09503,1.1805,46.115,-0.41324,12.67,0.76873,1.4787,-187.9
9869,risky_upgrade,1,1,B,BB,B→BB,1,0.0087005,0.40973,0.026395,0.046328,0.40973,0.031491,0.070732,0.033013,0.2211,0.24219,3.7889,0.033131,284.92,1.0922,0.15703,0.054876,0.96687,-42.484,0.064421,4.2705,49.312,1.0787,2589.0
9871,risky_upgrade,1,1,B,BB,B→BB,1,0.06122,0.40994,0.15381,0.33759,0.40994,0.2084,0.23751,0.058081,0.14914,0.16555,3.8646,0.067765,2471.6,1.267,0.077029,0.36129,0.93223,2.1087,0.37521,6.4797,32.894,4.7902,969.85
9872,risky_upgrade,1,3,B,BB,B→BB,1,-0.36459,0.69156,5.3092e-05,0.24597,0.16412,-0.26721,-0.12677,-0.35998,0.81136,0.31421,3.3164,-0.18091,509.61,1.0452,-0.085006,-0.86827,1.36,25.91,-0.62909,2.277,49.498,1.5496,-832.36
9873,risky_upgrade,1,1,CCC,B,CCC→B,1,0.022506,0.32338,0.0,0.090088,0.20446,-0.23311,-0.10651,0.0036911,0.41541,0.28847,3.6124,0.23795,369.0,1.2436,0.6484,0.012011,0.70375,-24.594,0.027083,3.254,42.536,0.86346,37403.399999999994
9874,risky_upgrade,1,2,A,AA,A→AA,0,0.09505,0.85041,0.13685,0.8413,0.85041,0.17143,0.1519,0.12868,-0.40973,0.089952,4.4277,0.099008,22525.0,0.72537,0.023137,1.4636,0.90099,209.27,0.16092,12.339,22.227,20.476,229.89
9875,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.13188,0.2489,-0.1595,-0.089533,0.2489,-0.1595,-0.12491,-0.084035,0.54499,0.52151,4.0564,-0.093168,-1019.5,1.0452,-0.32441,-0.21239,1.0932,-138.91,-0.6408,1.7541,111.39,0.73512,-2476.2
9876,risky_upgrade,1,1,BBB,A,BBB→A,0,0.0084215,0.6657,0.013689,0.31409,0.43617,0.02039,0.027409,0.029009,0.37573,0.22325,4.8167,0.012377,20597.0,1.2538,0.38134,0.072419,0.98762,26.312,0.031384,4.5355,42.801,1.6463,5035.8
9877,risky_upgrade,1,3,B,BB,B→BB,1,-0.1799,0.52115,-0.19077,-0.21009,0.52115,-0.20917,-0.19142,-0.031852,0.23863,0.22881,3.6799,-0.10172,-1005.4,0.73731,-0.36884,-0.43861,1.1017,-60.8,-0.36605,3.967,20.242,0.7108,-2888.7
9879,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.61902,0.39107,-0.25902,-0.55211,-0.30556,-0.032527,-0.052869,-0.19456,4.20196500000005,3.241538000000006,2.9699,-0.44598,-515.15,1.0111,-0.76832,-0.076523,1.3726,-1344.4,-0.11902,0.293002,0.0,0.41433,-9636.7
9880,risky_upgrade,1,1,BBB,A,BBB→A,0,0.045288,0.68571,0.063963,0.1848,0.57037,0.082759,0.094159,0.091142,0.30717,0.24239,4.1526,0.055408,2626.0,0.84956,0.10459,0.27874,0.94459,-30.25,0.11214,4.3676,84.152,1.3232,1273.1
