,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,working_capital_to_assets,Attr49,Attr38,retained_earnings_to_assets,Attr25,net_profit_to_assets,Attr13,Attr24,Attr35,Attr30,Attr52,Attr55,Attr41,Attr56,Attr29,Attr12,Attr57,Attr63,Attr21,Attr58,Attr15,cash_to_current_liabilities
9704,risky_upgrade,1,1,CCC,B,CCC→B,1,0.31975,0.015211,0.7343,0.0,0.4031,-0.019337,-0.026713,-0.039353,0.0086799,0.63747,0.33275,1899.0,1.463,0.42266,3.7737,-0.080477,-0.037419,3.0126,0.60405,0.57954,-9121.8,-54.932
9705,risky_upgrade,1,1,B,BB,B→BB,1,0.77158,0.0057342,0.81396,-0.072006,0.36251,0.0069029,0.0043145,-0.06326,-0.0025372,-0.090855,0.10316,2177.4,0.67578,0.13754,3.4506,0.040448,0.0084806,9.3748,0.74444,0.85647,9834.8,112.46
9706,risky_upgrade,1,2,CCC,B,CCC→B,1,0.47144,-0.0080146,0.53659,-0.047775,0.29808,-0.05472,-0.0031186,0.07934,-0.024837,0.05815,0.058143,325.15,-2.2021499999999996,-0.0031022,2.8387,-0.11808,-0.10198,17.146,1.0682,1.0042,-6826.1,-5.4008
9709,risky_upgrade,1,1,B,BB,B→BB,1,0.24571,0.085591,0.31463,-0.21152,0.20198,0.23078,0.080959,0.48014,0.29169,0.18521,0.20011,1416.0,0.080373,0.17355,3.7606,0.43863,0.79928,5.4179,1.3273,0.82601,930.43,-0.91826
9711,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.69117,-0.48217,0.004494,-1.1962,-0.99537,-0.32773,-0.16246,-0.32773,-0.31032,1.0097,0.74849,-1054.6,-0.23796,-0.31507,3.1835,-0.32921,-2.9482139999999997,0.98938,1.0452,1.3712,-2270.9,-261.52
9712,risky_upgrade,1,1,CCC,B,CCC→B,1,0.056334,0.0089654,0.20752,-0.17371,-0.11289,0.019961,0.0067945,-0.0075233,0.021729,0.22488,0.23026,4747.0,0.85284,0.88359,4.9256,0.029655,0.096186,4.3645,1.0728,0.11719,12322.0,-3.0012
9713,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.21228,0.003104,0.37328,0.067081,0.28445,0.005,0.0010243,0.1326,0.10271,0.11901,0.12863,-250.92,1.3787,0.32062,3.0726,0.0079781,0.013395,7.7891,0.75851,0.69769,37403.399999999994,-21.01
9714,risky_upgrade,1,1,B,BB,B→BB,1,0.42244,-0.08593,0.74661,0.0,0.16944,0.01932,0.13689,0.022729,-0.016935,0.050309,0.12306,5490.0,0.079285,-0.020922,4.1138,0.22361,0.025879,7.9599,1.0452,0.96894,835.04,183.51
9716,risky_upgrade,1,1,B,BB,B→BB,1,0.13122,0.0044703,0.2997,0.0,0.023089,0.019062,0.035543,0.026588,0.073043,0.38252,0.27596,593.0,0.23583,0.029085,3.655,0.039523,0.55812,3.7322,1.0452,0.97061,3950.8,-95.656
9717,risky_upgrade,1,1,BBB,A,BBB→A,0,0.395,0.041869,0.6479,0.0,0.61328,0.12464,0.053975,0.28005,0.15601,0.072269,0.11878,581.83,0.06729,0.049989,3.1682,0.41618,0.19237,8.8622,0.79314,0.95097,763.05,12.943
9719,risky_upgrade,1,1,B,BB,B→BB,1,0.14743,0.0035639,0.24458,0.0,0.22461,0.017333,0.018805,0.084838,0.021398,0.25289,0.23701,1041.0,0.33379,0.0073659,3.8489,0.031713,0.073244,4.2505,1.3607,0.98489,5102.4,-62.208
9720,risky_upgrade,1,2,BB,BBB,BB→BBB,0,-0.17449,-0.25148,0.24803,0.0,0.21804,-0.10046,0.11965,-0.10046,-0.20251,0.55005,0.30915,-349.16,0.13605,-0.14803,3.3012,-0.20703,-0.40506,2.8176,1.0452,1.0535,1678.0,-102.16
9721,risky_upgrade,1,1,CCC,B,CCC→B,1,0.88482,0.024877,0.91765,0.0,0.25723,0.10038,0.043832,0.18987,0.12257,-0.15787,0.023903,133.98,0.017553,0.034354,2.1802,1.4884,0.10939,43.324,0.98961,0.96565,192.21,93.371
9722,risky_upgrade,1,2,B,BB,B→BB,1,-0.0073993,-0.17539,0.63492,0.0,0.49504,-0.11132,-0.044288,-0.085365,-0.12736,0.3754,0.22947,-34.0,-0.37363,-0.13125,3.6623,-0.44211,-0.17798,3.8522,0.89786,1.1018,-3180.5,-54.361
9723,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.13811,-0.7113339999999999,-1.880592,-1.86106,-0.19184,-0.21271,-0.73501,-0.10576,3.0797,1.7299,-1791.6,-0.75865,-0.1178,3.1052,-0.11029,0.10631,0.51715,0.31632000000000005,1.1109,-5350.1,-493.66
9724,risky_upgrade,1,1,B,BB,B→BB,1,0.45473,0.037042,0.47819,0.028502,0.41029,0.23375,0.040495,0.32377,0.27396,0.019405,0.074919,1105.0,0.065892,0.038459,3.3856,0.55304,0.48882,13.657,1.645,0.9599,659.99,8.2261
9725,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.25894,-0.14546,0.38053,-0.33394,0.20057,-0.059213,0.0024965,-0.096476,-0.04539,0.5729,0.45909,-12682.0,-0.32454,-0.036288,4.69,-0.085365,-0.21288,2.102,0.87274,1.0163,37403.399999999994,-138.01
9726,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.24177,-0.43822,0.010358,-0.03789,-0.44268,-0.41484,-0.37422,-0.4125,-0.20899,0.8489,0.62735,-40775.49,-0.10209,-0.20774,5.4102,-0.464,2.8106089999999995,1.1316,1.0452,1.4519,-1095.2,-154.94
9727,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.024725,0.022909,0.43034,0.012241,0.0475,-0.027384,-0.059314,0.0068127,0.031139,1.3725,2.8145,-2232.0,1.997,0.62785,4.9556,-0.048843,-0.073056,0.82347,0.73232,0.52208,-8445.7,-268.33
9728,risky_upgrade,1,1,A,AA,A→AA,0,0.072662,0.01327,0.53096,0.10828,0.44022,0.025292,0.078715,1.0114,0.051204,0.61478,0.66,22251.0,0.21047,0.18421,5.486,0.067151,0.054094,1.84,0.94243,0.85355,2860.8,-29.844
9730,risky_upgrade,1,1,B,BB,B→BB,1,0.030844,-0.01232,0.51925,0.0,0.028448,-0.016138,0.0062045,-0.0042788,0.0065507,0.19881,0.13801,399.0,0.62067,0.0022922,4.1118,-0.039471,-0.03889,7.2626,0.98311,0.97898,12004.0,1.956
9731,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.12165,0.031035,0.54509,-0.25093,-0.1901,0.015949,0.023099,0.097757,0.0294,0.50601,0.3994,-558.0,0.54469,0.26553,3.6615,0.059176,0.035463,2.5618,0.73022,0.72872,8013.4,-114.64
9733,risky_upgrade,1,1,B,BB,B→BB,1,0.3938,-0.0072583,0.69335,0.0,0.54749,0.0080484,0.026812,0.11764,0.011138,0.19669,0.16276,2.57,0.19679,0.24657,5.0505,0.037943,0.011608,6.1028,1.1212,0.76566,2727.0,13.654
9734,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.27659,-0.010423,0.40937,0.0,0.025332,0.010114,0.038053,0.025657,0.049036,0.38456,0.29011,-3943.3,0.23454,0.023641,4.154,0.018946,0.050861,3.5118,1.3947,0.99883,3704.8,-64.012
9735,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.12878,0.0047248,0.21446,-0.014624,-0.025711,-0.036879,-0.012059,-0.026133,0.012326,0.31797,0.23903,-366.0,2.2457,0.19776,3.4536,-0.049939,-0.46024,4.1412,1.0891,0.80465,-9634.6,-39.017
9736,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.14656,-0.0019803,0.34331,0.0,0.2592,-0.054392,-0.011892,0.39946,-0.073738,0.13903,0.13296,-656.0,-2.2021499999999996,0.053722,3.6509,-0.087261,-0.16664,7.338,0.77915,0.93426,-4344.3,-39.514
9737,risky_upgrade,1,1,B,BB,B→BB,1,0.06678,-0.032202,0.22675,-0.24505,-0.26052,-0.015471,0.018182,-0.098976,-0.0077475,0.64266,0.62426,54.82,0.71724,-0.0064567,2.9143,-0.020521,-0.068228,1.5916,0.89061,0.99987,12936.0,-73.205
9738,risky_upgrade,1,2,B,BB,B→BB,1,0.25747,-0.14028,0.70283,0.0,0.332,-0.093267,-0.0933,0.11809,-0.105,0.15515,0.2504,1027.6,-0.12131,-0.13106,3.6011,-0.39728,-0.1327,3.5308,1.1159,1.1062,-1450.1,33.671
9739,risky_upgrade,1,1,B,BB,B→BB,1,0.1976,-0.053065,0.72525,0.00042287,0.36915,-0.063136,-0.044439,-0.048127,-0.075767,0.1896,0.18079,9715.0,-0.12835,0.12021,4.6916,-0.23283,-0.089172,5.2392,1.3588,0.86975,-1678.3,-23.691
9740,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.45941,0.012537,0.26431,-0.53787,0.2361,0.056892,0.11838,-0.42966,0.15159,0.44134,0.45172,-3876.0,0.11308,0.091103,3.9262,0.14486,0.21525,2.4356,2.5802,0.91579,1363.4,-162.45
9741,risky_upgrade,1,1,B,BB,B→BB,1,0.19392,-0.094068,0.34726,-0.017224,0.13305,-0.03524,0.033945,0.05279,-0.0018132,1.0546,0.53889,816.0,0.55553,-0.0024653,3.6241,-0.082864,-0.18966,1.8511,0.5685,1.0154,11353.0,-195.28
9742,risky_upgrade,1,1,B,BB,B→BB,1,0.092418,-0.016184,0.37802,0.0,0.33098,-0.021002,0.0082495,0.036015,-0.017892,0.2442,0.23569,167.0,0.57895,-0.0067653,3.257,-0.029021,-0.058558,4.2082,1.0391,1.0009,10841.0,-14.826
9743,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.19566,0.0033568,0.26086,-0.034423,0.088778,0.096799,0.044915,0.13742,0.035835,0.22612,0.19463,-5684.0,0.50081,0.010072,4.4631,0.19979,0.67612,5.1778,1.0452,0.94727,1955.2,-36.657
9744,risky_upgrade,1,1,CCC,B,CCC→B,1,0.041759,0.01216,0.27814,0.0,0.08378,0.0044233,0.018345,0.035349,0.034187,0.51509,0.4354,1114.0,0.45594,0.024108,4.4261,0.012696,0.016773,2.3316,0.82817,0.97494,10330.0,-106.46
9745,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.095708,-0.0024958,0.25356,0.007727,0.096945,0.007727,0.016447,0.014343,0.030185,0.27914,0.23429,-11166.0,0.43081,0.011988,5.067,0.019413,0.079705,4.32,0.81992,0.98801,6226.3,-49.041
9746,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.14042,0.073704,0.31022,0.11007,0.1802,0.11007,0.10621,0.13075,0.16171,0.50198,0.40527,-3266.0,0.13237,-0.046975,4.3666,0.18956,0.61083,2.3568,1.0798,1.047,1733.1,-80.987
9747,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.22445,-0.0067467,0.48334,0.0017252,0.38029,0.0017252,0.019472,0.0047637,0.02505,0.23415,0.19557,-17848.0,0.27755,0.010617,4.9005,0.010508,0.0045366,5.168,2.7253499999999997,0.98938,4451.6,-51.188
9748,risky_upgrade,1,1,BBB,A,BBB→A,0,0.1004,-0.0058117,0.78986,-0.0075735,0.66564,-0.0075735,0.018445,-0.0052717,0.013062,0.52029,0.32805,8039.8,0.3621,-0.0033897,4.9035,-0.02597,-0.011378,3.038,1.0953,1.0034,10500.0,-50.488
9749,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.076411,0.11656,0.39973,-0.059397,0.091028,0.14813,0.094058,0.26534,0.22681,0.3585,0.31769,333.0,0.10252,0.11471,3.6393,0.3298,0.50951,3.5063,1.2183,0.92842,1391.2,-68.1
9750,risky_upgrade,1,1,B,BB,B→BB,1,0.226,0.030721,0.20638,0.0,0.15107,0.085027,0.039555,0.1146,0.16691,0.24846,0.22837,339.0,0.21021,0.051266,3.1761,0.15931,0.46108,4.5375,1.0452,0.96472,2305.0,-17.89
9751,risky_upgrade,1,1,CCC,B,CCC→B,1,0.28931,0.072597,0.36763,-0.17565,0.17961,0.038919,0.032994,0.27253,-0.084691,0.54502,0.42718,8400.0,0.29203,0.018458,4.4629,0.071591,0.2107,2.1698,0.69046,0.8546,7036.1,38.767
9752,risky_upgrade,1,1,B,BB,B→BB,1,0.070424,0.13649,0.81109,0.0099847,0.014961,0.004445,0.055648,0.00026538,0.01924,0.25691,0.79086,21.23,0.11879,0.074541,2.4792,0.028973,0.0054803,1.3663,1.1865,0.8441,4800.6,-94.193
9753,risky_upgrade,1,1,B,BB,B→BB,1,-0.17335,0.0098752,0.31222,0.061127,0.20797,0.061127,0.077342,0.077556,0.10178,0.36225,0.34483,-3784.3,0.13987,0.047439,4.3391,0.11483,0.29393,3.0444,1.3112,0.95256,1789.4,-80.313
9755,risky_upgrade,1,1,CCC,B,CCC→B,1,0.068797,0.020305,0.43632,0.0,0.30998,0.032131,0.024683,0.16244,0.013117,0.26289,0.067183,175.02,0.51957,0.35047,3.4055,0.36789,0.07364,14.905,0.82909,0.63765,4680.0,7.4149
9756,risky_upgrade,1,0,CCC,B,CCC→B,1,0.36763,-0.8681929,0.79778,-0.060414,-0.3605,-0.46326,-0.5750552000000001,-0.46704,-0.43909,4.0236,0.32199,244.08,-0.063143,-0.6627794,2.8221,-2.09503,-1.9144,0.91911,1.0452,1.6584000000000014,-656.79,16.238
9758,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.003273,0.01493,0.19021,0.028249,0.094408,0.028249,0.025114,0.035241,0.043757,0.12453,0.42048,-44.15,0.51279,0.023792,4.13,0.043519,0.29922,2.4362,1.2471,0.97621,6671.6,-8.9936
9759,risky_upgrade,1,1,CCC,B,CCC→B,1,0.8898208000000005,0.20274,0.85897,-0.0079341,0.55145,0.15444,0.23518,0.18556,0.16668,-0.48561,0.13162,146.86,0.028183,0.9867157000000019,2.2111,2.2407,0.17979,9.5278,1.4886,0.0475312,266.03,495.64
9760,risky_upgrade,1,1,CCC,B,CCC→B,1,0.093617,0.036466,0.065964,-0.1356,0.010316,0.11568,0.041481,0.053605,0.19336,0.21768,0.20705,308.0,0.17653,0.046968,3.5172,0.188,2.8106089999999995,5.032,1.2643,0.95862,2083.3,5.4344
9761,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.22269,0.043995,0.59999,0.057885,0.45662,0.057885,0.059526,0.084475,0.10809,0.27448,0.22851,2180.7,0.13298,0.058928,3.9909,0.21118,0.12677,4.6502,0.7708,0.94107,1791.2,-12.79
9762,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.08552,0.072316,0.077049,-0.23148,0.058349,0.0416,0.026243,0.033454,0.12675,0.5742,0.63851,-665.0,0.24419,0.081326,3.8908,0.036353,0.64218,1.6942,1.0452,0.89983,8343.5,-73.703
9763,risky_upgrade,1,2,CCC,B,CCC→B,1,0.2774,-0.22351,0.85675,0.0,0.73601,-0.35404,-0.15337,-0.33461,-0.32857,-0.079259,0.066788,114.87,-0.018794,-0.18108,2.6171,-2.09503,-0.41324,12.67,0.83241,1.1805,-187.9,46.115
9766,risky_upgrade,1,1,CCC,B,CCC→B,1,0.14517,-0.085832,0.7883,-0.29255,-0.33311,-0.04037,-0.11439,-0.04037,-0.030291,2.2053,0.55224,627.72,-0.85916,0.65231,3.6359,-0.19072,-0.18401,1.6672,1.0452,0.34764,-7059.1,-25.871
9767,risky_upgrade,1,1,A,AA,A→AA,0,0.066192,0.037827,0.76791,0.070237,0.68669,0.070237,0.088422,0.070237,0.068459,0.23132,0.15547,3241.0,0.089399,-0.042735,4.6899,0.39439,0.10228,6.1687,1.0265,1.0427,974.35,-28.874
9769,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.10723,-0.033728,0.44924,-0.067643,0.33946,-0.067643,-0.010994,-0.077866,-0.074217,0.17372,0.1537,-9640.0,-0.6242,-0.015475,4.9538,-0.1467,-0.19927,6.4069,1.0116,1.0155,-6253.7,-30.528
9770,risky_upgrade,1,1,BBB,A,BBB→A,0,0.31409,0.0084215,0.6657,0.013689,0.43617,0.013689,0.029009,0.02039,0.027409,0.37573,0.22325,20597.0,0.38134,0.012377,4.8167,0.072419,0.031384,4.5355,1.2538,0.98762,5035.8,26.312
9771,risky_upgrade,1,2,B,BB,B→BB,1,-0.21009,-0.1799,0.52115,-0.19077,0.52115,-0.19077,-0.031852,-0.20917,-0.19142,0.23863,0.22881,-1005.4,-0.36884,-0.10172,3.6799,-0.43861,-0.36605,3.967,0.73731,1.1017,-2888.7,-60.8
9772,risky_upgrade,1,1,CCC,B,CCC→B,1,0.066667,0.021079,0.46029,0.0,-0.11123,0.03915,0.043224,-0.11123,0.06844,0.54158,0.32655,153.0,0.29954,0.039767,3.3608,0.072518,0.94859,3.1864,0.56175,0.95858,4705.5,-15.719
9773,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.2918,-0.0043657,0.35882,0.0,0.32079,-0.035774,-0.015545,-0.0067142,-0.018327,0.27795,0.24701,-2904.0,-2.1271,0.1079,3.9979,-0.061954,-0.099698,3.9856,0.93321,0.88976,-6541.5,-58.89
9774,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.55211,-0.61902,0.39107,-0.25902,-0.30556,-0.046546,-0.19456,-0.032527,-0.052869,4.20196500000005,3.241538000000006,-515.15,-0.76832,-0.44598,2.9699,-0.076523,-0.11902,0.293002,1.0111,1.3726,-9636.7,-1344.4
9775,risky_upgrade,1,1,BBB,A,BBB→A,0,0.1848,0.045288,0.68571,0.063963,0.57037,0.063963,0.091142,0.082759,0.094159,0.30717,0.24239,2626.0,0.10459,0.055408,4.1526,0.27874,0.11214,4.3676,0.84956,0.94459,1273.1,-30.25
9776,risky_upgrade,1,1,BBB,A,BBB→A,0,0.53601,0.14017,0.63789,0.0,0.45591,0.20201,0.19143,0.57348,0.18226,-0.0052641,0.28855,11343.0,0.066149,0.29428,4.3256,0.76821,0.31669,4.013,1.0141,0.67228,530.37,148.69
9777,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.096942,0.075502,0.74588,-0.011211,0.019776,0.030987,0.077655,0.031439,0.03146,2.0399,0.67016,-9010.0,0.96332,0.26108,4.9682,0.12528,0.26573,1.6133,1.0452,0.73273,10256.0,-107.67
9778,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.77766,0.20358,-0.49939,0.074214,-0.53522,0.074214,0.137,0.11736,0.17439,1.4763,1.3842,-6845.0,0.24891,-0.083289,3.9446,0.091367,-0.13866,0.6669,0.74242,1.0833,4106.3,-450.12
9779,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.0079061,0.028159,0.53051,-0.051125,-0.0055209,0.050537,0.041042,-0.00058787,0.057273,0.35653,0.26785,-68.05,0.22666,0.032614,3.9349,0.11102,0.13625,3.8577,1.2248,0.97146,3186.0,-9.5425
9780,risky_upgrade,1,2,CCC,B,CCC→B,1,0.14348,-0.27554,0.60338,0.0,-0.41208,-0.5767976,-0.2799,-0.32319,-0.3215,0.061059,0.092088,594.0,-0.014433,0.13086,3.617,-2.09503,-1.5404,8.3872,0.68996,1.046,-155.58,-2.334
9781,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.96834,-0.53838,-0.34187,-0.38949,-0.49815,-0.28577,-0.39205,-0.28577,-0.15691,2.3792,1.7711,-12324.0,-0.25733,0.96136,4.1047,-0.22394,0.8359,0.44166,1.0452,1.3609,-2216.6,-578.23
9782,risky_upgrade,1,2,CCC,B,CCC→B,1,0.021818,-0.024735,0.44294,-0.11916,0.11735,-0.11916,-0.054718,-0.11916,-0.053863,0.3891,0.24772,78.0,-0.53679,-0.026718,3.5533,-0.21514,-1.0154,3.9318,0.79439,1.0267,-2693.9,-38.695
9783,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.017917,0.0084696,0.15844,0.021756,0.15844,0.021756,0.013926,0.025842,0.045224,0.2399,0.26553,-134.0,0.43217,0.0081746,3.8738,0.030923,0.13731,3.7971,0.84365,0.99183,6902.4,-37.174
9784,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.44125,-0.019583,0.12492,0.0,-0.15128,-0.058442,-0.029293,-0.32892,-0.083157,0.94771,0.76603,-3545.0,0.93965,-0.079828,3.9049,-0.066788,-2.9482139999999997,1.1903,0.74648,0.99318,-11960.0,-189.33
9785,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.087614,-0.062906,0.25725,-0.13613,0.24258,-0.13613,-0.02569,-0.13423,-0.098364,0.2832,0.27985,-921.0,-0.78844,-0.010871,4.0217,-0.18074,-0.56118,3.5349,0.78476,1.0109,-4098.7,-54.651
9786,risky_upgrade,1,2,CCC,B,CCC→B,1,0.41025,-0.016412,0.090493,0.0,0.082228,-0.044942,-0.010858,0.15005,-0.024428,0.2181,0.17848,2482.0,-0.95176,-0.0076616,3.7818,-0.077797,-0.49664,5.527,1.1966,1.0119,-9576.1,21.615
9787,risky_upgrade,1,1,B,BB,B→BB,1,-0.32422,-0.055112,0.28566,0.021679,-0.012304,-0.034009,0.039206,0.095183,0.015049,0.6434,0.53442,-4137.0,0.28925,0.011285,4.1059,-0.047771,-0.24257,1.873,0.78871,0.99033,6003.2,-163.48
9788,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.20529,0.0043089,0.61818,0.0,0.24241,0.023015,0.046185,0.092069,0.05937,0.37538,0.19705,1427.0,0.20705,0.033133,3.842,0.085912,0.079592,5.2264,0.86389,0.96521,3132.1,36.327
9790,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.028891,0.028126,0.034216,0.0059808,0.032075,0.0059808,0.021472,0.040826,0.096406,0.28202,0.34395,-656.0,0.25968,0.047847,4.3561,0.045055,0.18646,3.0535,1.1938,0.95215,5580.1,-48.239
9792,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.54753,-0.13734,0.21624,-1.2277,-1.4087,-0.18097,-0.16838,-1.034518,-0.094642,2.6158,0.76762,-6520.0,-1.1929,-0.10456,4.0758,-0.23214,0.12893,1.161,2.3223,1.0787,-5756.8,-259.94
9794,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.022851,0.038293,0.14857,0.0,0.093997,0.01014,0.020353,0.020398,0.050134,0.80159,0.845,-335.0,0.50464,0.047493,4.1661,0.015947,0.068251,1.2399,1.0452,0.95421,14464.0,-296.77
9795,risky_upgrade,1,1,B,BB,B→BB,1,0.062029,0.056522,0.2538,0.0,0.21255,0.094815,0.056466,0.20651,0.19522,0.30688,0.30448,841.29,0.15579,0.077171,4.1323,0.1798,0.43849,3.4859,1.1193,0.94861,2002.7,-85.299
9796,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.13263,-0.0081645,0.24547,-0.078539,0.24547,-0.078539,-0.024876,-0.078539,-0.025777,0.22795,0.2301,-2854.0,-0.93491,-0.0090083,4.3328,-0.10715,-0.31995,4.3072,0.95569,1.009,-3406.6,-32.951
9797,risky_upgrade,1,2,CCC,B,CCC→B,1,0.21104,-0.29788,0.53351,-0.33575,0.09452,-0.33575,-0.19814,-0.31535,-0.22988,0.69975,0.28626,13995.0,-0.20326,-0.20482,4.8216,-0.83182,-2.9482139999999997,2.8994,0.31632000000000005,1.2048,-1371.0,11.731
9798,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.36271,-0.15019,-0.24296,-0.40031,-0.24296,-0.40031,-0.15474,-0.38952,-0.33039,0.49058,0.46782,-7498.3,-0.1328,-0.1198,4.3154,-0.31495,1.6476,1.9089,1.0285,1.1198,-1235.7,-111.96
9799,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.16808,0.098824,0.645,0.11156,0.27271,0.11156,0.1526,0.11156,0.146,0.5625,0.4041,-5475.4,0.12535,0.14242,4.5129,0.31426,0.40909,2.8856,1.0859,0.85758,1698.1,-81.756
9800,risky_upgrade,1,2,CCC,B,CCC→B,1,0.136,-0.020332,0.30283,0.0,0.22043,-0.041499,0.041593,0.18765,-0.39922,0.29287,0.26104,255.0,0.24707,-0.21948,3.273,0.014708,-0.13704,2.6563,0.51841,0.98654,3368.0,17.872
9801,risky_upgrade,1,1,BBB,A,BBB→A,0,0.1893,0.031943,0.38436,0.0,0.12698,0.12699,0.052664,0.12699,0.13204,0.25938,0.20991,236.92,0.15903,0.043101,3.0975,0.20628,0.6183,4.9762,1.0452,0.95874,1797.7,3.1548
9802,risky_upgrade,1,1,BBB,A,BBB→A,0,0.22375,0.058152,0.56987,0.0,0.095329,0.095312,0.096092,0.13148,0.093035,0.34357,0.2777,1873.0,0.1185,0.073162,3.9228,0.29055,0.17421,3.8725,1.373,0.92008,1354.1,-75.193
9804,risky_upgrade,1,2,CCC,B,CCC→B,1,0.1565,-0.53542,0.44116,-0.42038,0.36357,-0.42038,-0.44124,-0.4499,-0.42293,0.56406,0.37302,3771.1,-0.045126,-0.27985,4.382,-1.0545,-1.1563,2.0946,0.31632000000000005,1.2799,-466.74,-106.89
9805,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.47527,-0.019582,-0.00653,0.014177,-0.042636,-0.056812,-0.024931,-0.080183,-0.14736,0.31999,0.29571,-4209.0,-0.54684,0.039497,3.9472,-0.080455,1.7109,3.2272,1.0452,0.93581,-4703.2,-96.902
9806,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.1166,-0.7113339999999999,-0.018271,-1.1314,-0.5767976,-0.11768,-1.034518,-0.5391808,0.2083,0.19028,-2986.0,-0.060924,-0.11132,3.4532,-0.55476,1.0958,4.7071,1.0452,1.1165,-658.95,-53.537
9807,risky_upgrade,1,1,B,BB,B→BB,1,0.38207,-0.0049554,0.55933,0.0,0.4697,0.0016054,0.027184,0.0032107,0.016856,0.46411,0.29719,2856.0,0.36467,0.017839,3.8736,0.011358,0.0028701,3.3426,1.0452,1.0239,6260.1,-12.965
9808,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.11287,-0.7113339999999999,-0.034139,-1.754,-0.034139,0.017743,-0.034139,-0.039963,2.9671,2.7347,-5465.0,7.4916,-0.086396,3.4228,-0.014751,0.019463,0.33659,0.95322,1.0864,37403.399999999994,-1006.2
9809,risky_upgrade,1,1,B,BB,B→BB,1,0.010254,-0.060453,0.50656,0.046384,0.4977,0.046384,0.060879,0.046384,-0.045878,0.3337,0.3331,303.73,-0.65939,0.015591,4.4716,0.11898,0.093197,3.0497,1.0639,0.98441,2010.6,-90.591
9810,risky_upgrade,1,1,CCC,B,CCC→B,1,0.8898208000000005,0.058175,0.94316,0.68114,0.74919,0.068087,0.03755,0.099162,0.15363,-0.18262,0.022851,243.11,0.012332,0.058175,2.4112,1.7447,0.07219,46.464,1.0452,0.92468,209.2,136.51
9811,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.074854,0.021778,0.81579,0.11073,0.6207,0.0011221,0.0074106,-0.074982,0.019654,0.48017,0.2343,551.0,0.58852,0.028141,3.8669,0.018966,0.0017077,4.3735,1.0703,0.97503,24285.0,25.671
9812,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.16733,0.017078,0.14604,0.0,0.030789,0.11237,0.052265,1.1327,0.16139,0.23654,0.23454,-2284.4,0.13637,0.042679,4.1352,0.13159,2.8106089999999995,4.4281,0.95888,0.97335,1776.4,-31.588
9813,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.15326,0.022044,0.38895,-1.880592,-1.86106,0.17314,0.039332,0.16305,-0.0056949,0.048413,0.067614,-15.34,0.036159,-0.00063046,2.0004,0.28331,0.44516,14.78,0.97765,0.95953,627.87,-6.514
9814,risky_upgrade,1,1,B,BB,B→BB,1,0.28508,0.01474,0.44934,-0.11692,0.10235,0.063897,0.022181,-0.028529,0.098874,0.13887,0.10745,1607.0,0.23795,0.020425,3.751,0.16303,0.42428,9.4494,0.90215,0.9765,2889.2,-3.031
