,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,working_capital_to_assets,Attr30,Attr25,Attr52,Attr24,Attr13,Attr35,Attr38,retained_earnings_to_assets,Attr55,Attr56,Attr29,Attr41,Attr57,cash_to_current_liabilities,Attr26,Attr58,Attr21,Attr53,Attr63,Attr45,Attr15
9899,risky_upgrade,1,3,CCC,B,CCC→B,1,0.0089654,0.056334,0.22488,-0.11289,0.23026,-0.0075233,0.0067945,0.021729,0.20752,-0.17371,4747.0,0.88359,4.9256,0.85284,0.096186,-3.0012,0.025188,0.11719,1.0728,1.3644,4.3645,0.24808,12322.0
9900,risky_upgrade,1,3,CCC,B,CCC→B,1,0.003104,-0.21228,0.11901,0.28445,0.12863,0.1326,0.0010243,0.10271,0.37328,0.067081,-250.92,0.32062,3.0726,1.3787,0.013395,-21.01,0.0079781,0.69769,0.75851,0.63747,7.7891,0.10607,37403.399999999994
9901,risky_upgrade,1,3,B,BB,B→BB,1,-0.028365,0.29513,0.098761,0.57747,0.074729,0.38711,-0.021792,-0.066024,0.80277,0.0,746.68,0.070494,3.4031,-0.18075,-0.092476,32.265,-0.14168,0.92453,0.67299,1.1924,13.012,-0.95443,-2576.3
9902,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.092036,0.2352,0.17154,0.28392,0.15955,-0.21811,-0.072442,-0.22624,0.51574,0.0,121.75,-0.080468,2.714,-0.086746,-0.46477,-52.845,-0.42021,1.0787,0.84781,1.8384,5.8007,-0.35719,-868.61
9904,risky_upgrade,1,0,CCC,B,CCC→B,1,0.024877,0.88482,-0.15787,0.25723,0.023903,0.18987,0.043832,0.12257,0.91765,0.0,133.98,0.034354,2.1802,0.017553,0.10939,93.371,1.6295,0.96565,0.98961,27.958,43.324,0.282825,192.21
9905,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.13811,-1.00064,3.0797,-1.86106,1.7299,-0.73501,-0.21271,-0.10576,-0.7113339999999999,-1.880592,-1791.6,-0.1178,3.1052,-0.75865,0.10631,-493.66,-0.068223,1.1109,0.31632000000000005,-2.7052,0.51715,0.282825,-5350.1
9906,risky_upgrade,1,0,B,BB,B→BB,1,0.037042,0.45473,0.019405,0.41029,0.074919,0.32377,0.040495,0.27396,0.47819,0.028502,1105.0,0.038459,3.3856,0.065892,0.48882,8.2261,0.44796,0.9599,1.645,20.458,13.657,0.78988,659.99
9907,risky_upgrade,1,3,BBB,A,BBB→A,0,0.097898,0.25517,0.2676,0.37346,0.34392,0.17095,0.13353,0.20204,0.5234,0.0,9294.7,0.13037,4.5614,0.08191,0.3068,-11.715,0.31682,0.89265,1.0452,1.6355,3.301,0.48264,969.55
9908,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.14546,-0.25894,0.5729,0.20057,0.45909,-0.096476,0.0024965,-0.04539,0.38053,-0.33394,-12682.0,-0.036288,4.69,-0.32454,-0.21288,-138.01,-0.007298,1.0163,0.87274,0.41916,2.102,-0.25126,37403.399999999994
9909,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.43822,-0.24177,0.8489,-0.44268,0.62735,-0.4125,-0.37422,-0.20899,0.010358,-0.03789,-40775.49,-0.20774,5.4102,-0.10209,2.8106089999999995,-154.94,-0.33534,1.4519,1.0452,-0.36748,1.1316,-1.1766,-1095.2
9910,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.044781,0.60745,0.23079,0.41809,0.22074,-0.13659,-0.098931,-0.061242,0.68119,0.0,166.24,0.18193,2.4372,-0.17187,-0.20051,61.52,-0.42847,0.79281,1.0452,9.1878,4.336,-0.38135,-851.86
9912,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.021232,0.0015709,0.42352,0.053472,0.47041,-0.018703,0.060731,0.086467,0.42951,-0.044383,10.31,0.067933,3.8171,0.17051,0.074202,-83.638,0.12993,0.97266,0.99895,1.0037,2.2312,0.13753,2693.7
9913,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.044194,0.52846,-0.067494,-0.45193,0.33265,-0.26242,-0.044194,-0.059501,0.52829,-0.40757,30.73,-0.043814,1.94594,-0.26189,-0.11361,134.16,-0.12728,1.0441,0.33435,1.2053,2.88,0.282825,-2867.7
9914,risky_upgrade,1,3,B,BB,B→BB,1,-0.01232,0.030844,0.19881,0.028448,0.13801,-0.0042788,0.0062045,0.0065507,0.51925,0.0,399.0,0.0022922,4.1118,0.62067,-0.03889,1.956,0.029452,0.97898,0.98311,0.72248,7.2626,-1.0732,12004.0
9916,risky_upgrade,1,3,B,BB,B→BB,1,0.040861,0.021331,1.4101,0.23514,0.45185,0.9628,0.037891,0.026633,0.37022,0.0,2184.0,0.24295,5.0102,0.6084,0.016862,-60.046,0.022999,0.80171,1.4307,0.44769,2.9069,0.16422,13755.0
9917,risky_upgrade,1,3,B,BB,B→BB,1,-0.0072583,0.3938,0.19669,0.54749,0.16276,0.11764,0.026812,0.011138,0.69335,0.0,2.57,0.24657,5.0505,0.19679,0.011608,13.654,0.12905,0.76566,1.1212,1.9511,6.1028,0.024168,2727.0
9918,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.11984,0.17806,0.13672,0.40676,0.15936,0.72228,0.1322,0.20177,0.47524,0.0,1269.0,0.2501,3.8529,0.084007,0.40449,23.896,0.36631,0.73799,0.99502,0.82329,7.1003,2.7627,833.9
9921,risky_upgrade,1,3,B,BB,B→BB,1,-0.053065,0.1976,0.1896,0.36915,0.18079,-0.048127,-0.044439,-0.075767,0.72525,0.00042287,9715.0,0.12021,4.6916,-0.12835,-0.089172,-23.691,-0.21623,0.86975,1.3588,1.3368,5.2392,-0.21611,-1678.3
9922,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.012537,-0.45941,0.44134,0.2361,0.45172,-0.42966,0.11838,0.15159,0.26431,-0.53787,-3876.0,0.091103,3.9262,0.11308,0.21525,-162.45,0.21053,0.91579,2.5802,0.34046,2.4356,0.28352,1363.4
9923,risky_upgrade,1,3,B,BB,B→BB,1,-0.094068,0.19392,1.0546,0.13305,0.53889,0.05279,0.033945,-0.0018132,0.34726,-0.017224,816.0,-0.0024653,3.6241,0.55553,-0.18966,-195.28,0.031267,1.0154,0.5685,0.47705,1.8511,-0.20597,11353.0
9925,risky_upgrade,1,1,B,BB,B→BB,1,-0.073027,0.40621,0.55959,0.50716,0.47137,-0.048681,-0.038505,-0.058314,0.56275,-0.02561,7969.0,-0.071273,4.2927,-0.64273,-0.095388,-40.215,-0.064339,1.0269,1.0452,2.9079,1.956,-0.10028,-5673.1
9926,risky_upgrade,1,3,CCC,B,CCC→B,1,0.01216,0.041759,0.51509,0.08378,0.4354,0.035349,0.018345,0.034187,0.27814,0.0,1114.0,0.024108,4.4261,0.45594,0.016773,-106.46,0.030852,0.97494,0.82817,0.75337,2.3316,0.012233,10330.0
9927,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.0024958,-0.095708,0.27914,0.096945,0.23429,0.014343,0.016447,0.030185,0.25356,0.007727,-11166.0,0.011988,5.067,0.43081,0.079705,-49.041,0.051234,0.98801,0.81992,0.27165,4.32,0.02688,6226.3
9928,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.073704,-0.14042,0.50198,0.1802,0.40527,0.13075,0.10621,0.16171,0.31022,0.11007,-3266.0,-0.046975,4.3666,0.13237,0.61083,-80.987,0.18538,1.047,1.0798,0.39983,2.3568,0.47619,1733.1
9929,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.11656,0.076411,0.3585,0.091028,0.31769,0.26534,0.094058,0.22681,0.39973,-0.059397,333.0,0.11471,3.6393,0.10252,0.50951,-68.1,0.20885,0.92842,1.2183,0.80958,3.5063,0.38266,1391.2
9930,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.0053128,0.37536,0.67759,0.1321,0.31037,-0.058145,-0.033825,0.039112,0.63119,-0.09999,1441.0,0.032251,3.5842,0.699,-0.39675,-73.268,-0.047273,0.97877,1.0452,0.56728,3.2846,-0.095034,-7614.6
9931,risky_upgrade,1,3,CCC,B,CCC→B,1,0.072597,0.28931,0.54502,0.17961,0.42718,0.27253,0.032994,-0.084691,0.36763,-0.17565,8400.0,0.018458,4.4629,0.29203,0.2107,38.767,0.047736,0.8546,0.69046,1.5402,2.1698,3.3813,7036.1
9932,risky_upgrade,1,3,B,BB,B→BB,1,0.13649,0.070424,0.25691,0.014961,0.79086,0.00026538,0.055648,0.01924,0.81109,0.0099847,21.23,0.074541,2.4792,0.11879,0.0054803,-94.193,0.070588,0.8441,1.1865,1.0951,1.3663,0.03467,4800.6
9933,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.0098752,-0.17335,0.36225,0.20797,0.34483,0.077556,0.077342,0.10178,0.31222,0.061127,-3784.3,0.047439,4.3391,0.13987,0.29393,-80.313,0.1829,0.95256,1.3112,0.41767,3.0444,0.25671,1789.4
9934,risky_upgrade,1,3,B,BB,B→BB,1,0.027805,-0.096555,0.21454,0.038643,0.26645,0.11788,0.039212,0.13052,0.038643,0.11417,-610.44,0.033845,3.8009,0.19857,2.8106089999999995,-46.218,0.14843,0.96616,1.4589,0.27137,3.8846,0.31985,2396.3
9935,risky_upgrade,1,3,CCC,B,CCC→B,1,0.020305,0.068797,0.26289,0.30998,0.067183,0.16244,0.024683,0.013117,0.43632,0.0,175.02,0.35047,3.4055,0.51957,0.07364,7.4149,0.057001,0.63765,0.82909,0.53753,14.905,1.0658,4680.0
9937,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.8681929,0.36763,4.0236,-0.3605,0.32199,-0.46704,-0.5750552000000001,-0.43909,0.79778,-0.060414,244.08,-0.6627794,2.8221,-0.063143,-1.9144,16.238,-0.55574,1.6584000000000014,1.0452,0.56257,0.91911,-1.3709,-656.79
9938,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.18447,-0.015777,0.44681,0.36502,0.44729,-0.18154,-0.10559,-0.15995,0.37708,-0.18154,-1095.0,-0.087394,4.8414,-0.18714,-0.49736,-96.923,-0.21262,1.0874,0.72958,0.82368,2.056,-0.68669,-1716.7
9939,risky_upgrade,1,3,CCC,B,CCC→B,1,0.01493,-0.003273,0.12453,0.094408,0.42048,0.035241,0.025114,0.043757,0.19021,0.028249,-44.15,0.023792,4.13,0.51279,0.29922,-8.9936,0.046988,0.97621,1.2471,0.48793,2.4362,0.63508,6671.6
9940,risky_upgrade,1,0,CCC,B,CCC→B,1,0.20274,0.8898208000000005,-0.48561,0.55145,0.13162,0.18556,0.23518,0.16668,0.85897,-0.0079341,146.86,0.9867157000000019,2.2111,0.028183,0.17979,495.64,1.0951,0.0475312,1.4886,64.90636000000016,9.5278,0.282825,266.03
9943,risky_upgrade,1,3,B,BB,B→BB,1,0.011867,-0.045104,0.77708,0.007898,0.75891,0.010905,0.037508,0.012019,0.56803,0.0,-474.0,0.021058,4.0216,0.55689,0.01499,-167.6,0.039655,0.97015,1.0452,0.86652,1.3287,0.037852,7946.7
9944,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.22351,0.2774,-0.079259,0.73601,0.066788,-0.33461,-0.15337,-0.32857,0.85675,0.0,114.87,-0.18108,2.6171,-0.018794,-0.41324,46.115,-0.9360057,1.1805,0.83241,1.4787,12.67,-10.095080000000001,-187.9
9945,risky_upgrade,1,1,B,BB,B→BB,1,-0.069273,0.66255,0.21221,0.011653,0.079048,-0.066588,-0.052243,-0.010959,0.68341,0.0,286.56,-0.002445,2.636,-0.17819,-1.941,20.442,-0.22643,1.055,0.8989,6.102,11.948,-0.68376,-1612.0
9946,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.37709,-0.098356,0.2472,0.36877,0.18113,-0.63085,-0.17748,-0.5391808,0.38247,0.0,-359.0,-0.34609,3.5623,-0.030673,-1.3424,-22.717,-0.6666,1.1465,0.79055,0.7959,3.756,-4.9099,-547.55
9947,risky_upgrade,1,3,B,BB,B→BB,1,0.0087005,0.046328,0.2211,0.40973,0.24219,0.031491,0.033013,0.070732,0.40973,0.026395,284.92,0.033131,3.7889,0.15703,0.064421,-42.484,0.1321,0.96687,1.0922,1.0787,4.2705,0.082454,2589.0
9948,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.085832,0.14517,2.2053,-0.33311,0.55224,-0.04037,-0.11439,-0.030291,0.7883,-0.29255,627.72,0.65231,3.6359,-0.85916,-0.18401,-25.871,-0.051706,0.34764,1.0452,0.34111,1.6672,-0.23613,-7059.1
9949,risky_upgrade,1,3,B,BB,B→BB,1,0.06122,0.33759,0.14914,0.40994,0.16555,0.2084,0.058081,0.23751,0.40994,0.15381,2471.6,0.067765,3.8646,0.077029,0.37521,2.1087,0.28171,0.93223,1.267,4.7902,6.4797,0.48982,969.85
9950,risky_upgrade,1,3,CCC,B,CCC→B,1,0.022506,0.090088,0.41541,0.20446,0.28847,-0.23311,0.0036911,-0.10651,0.32338,0.0,369.0,0.23795,3.6124,0.6484,0.027083,-24.594,0.0084315,0.70375,1.2436,0.63401,3.254,0.029731,37403.399999999994
9951,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.13188,-0.089533,0.54499,0.2489,0.52151,-0.1595,-0.084035,-0.12491,0.2489,-0.1595,-1019.5,-0.093168,4.0564,-0.32441,-0.6408,-138.91,-0.1474,1.0932,1.0452,0.73512,1.7541,-0.36296,-2476.2
9952,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.033728,-0.10723,0.17372,0.33946,0.1537,-0.077866,-0.010994,-0.074217,0.44924,-0.067643,-9640.0,-0.015475,4.9538,-0.6242,-0.19927,-30.528,-0.042407,1.0155,1.0116,0.58889,6.4069,-0.37442,-6253.7
9954,risky_upgrade,1,3,CCC,B,CCC→B,1,0.021079,0.066667,0.54158,-0.11123,0.32655,-0.11123,0.043224,0.06844,0.46029,0.0,153.0,0.039767,3.3608,0.29954,0.94859,-15.719,0.077568,0.95858,0.56175,0.10488,3.1864,0.29205,4705.5
9955,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.0043657,-0.2918,0.27795,0.32079,0.24701,-0.0067142,-0.015545,-0.018327,0.35882,0.0,-2904.0,0.1079,3.9979,-2.1271,-0.099698,-58.89,-0.055803,0.88976,0.93321,0.50225,3.9856,-0.45905,-6541.5
9957,risky_upgrade,1,3,BBB,A,BBB→A,0,0.14017,0.53601,-0.0052641,0.45591,0.28855,0.57348,0.19143,0.18226,0.63789,0.0,11343.0,0.29428,4.3256,0.066149,0.31669,148.69,0.55795,0.67228,1.0141,4.5682,4.013,2.9261,530.37
9958,risky_upgrade,1,3,CCC,B,CCC→B,1,0.075502,-0.096942,2.0399,0.019776,0.67016,0.031439,0.077655,0.03146,0.74588,-0.011211,-9010.0,0.26108,4.9682,0.96332,0.26573,-107.67,0.035077,0.73273,1.0452,0.13784,1.6133,2.5969,10256.0
9960,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.53838,-0.96834,2.3792,-0.49815,1.7711,-0.28577,-0.39205,-0.15691,-0.34187,-0.38949,-12324.0,0.96136,4.1047,-0.25733,0.8359,-578.23,-0.16467,1.3609,1.0452,-0.49393,0.44166,-1.3078,-2216.6
9961,risky_upgrade,1,3,B,BB,B→BB,1,-0.16312,0.027461,0.45396,0.20474,0.38104,-0.0053277,0.11555,-0.0013524,0.20474,-0.0063466,2183.5,-0.25225,4.9004,0.10904,-0.030998,51.374,0.22696,1.2522,1.0682,0.2261,2.0958,-1.2509,1507.2
9962,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.024735,0.021818,0.3891,0.11735,0.24772,-0.11916,-0.054718,-0.053863,0.44294,-0.11916,78.0,-0.026718,3.5533,-0.53679,-1.0154,-38.695,-0.13549,1.0267,0.79439,0.27654,3.9318,-0.45789,-2693.9
9963,risky_upgrade,1,3,B,BB,B→BB,1,-0.024079,0.05693,1.0582,0.17673,0.58877,0.038745,0.14408,-0.0060677,0.49226,0.0,2273.0,-0.013273,4.6013,0.26477,0.041631,30.594,0.088291,0.89158,0.93767,0.44449,1.652,0.69778,3903.7
9964,risky_upgrade,1,3,BBB,A,BBB→A,0,0.043468,-0.088897,0.5561,0.23298,0.50252,0.074764,0.1372,0.11634,0.4488,0.056052,-1082.2,0.012584,4.0854,0.13043,0.24059,-60.147,0.17067,0.98742,1.0452,0.41307,2.0153,0.79506,1862.9
9968,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.062906,-0.087614,0.2832,0.24258,0.27985,-0.13423,-0.02569,-0.098364,0.25725,-0.13613,-921.0,-0.010871,4.0217,-0.78844,-0.56118,-54.651,-0.091566,1.0109,0.78476,0.70325,3.5349,-0.45,-4098.7
9969,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.016412,0.41025,0.2181,0.082228,0.17848,0.15005,-0.010858,-0.024428,0.090493,0.0,2482.0,-0.0076616,3.7818,-0.95176,-0.49664,21.615,-0.038116,1.0119,1.1966,7.4457,5.527,0.282825,-9576.1
9970,risky_upgrade,1,3,B,BB,B→BB,1,-0.055112,-0.32422,0.6434,-0.012304,0.53442,0.095183,0.039206,0.015049,0.28566,0.021679,-4137.0,0.011285,4.1059,0.28925,-0.24257,-163.48,0.060801,0.99033,0.78871,0.22898,1.873,-0.14861,6003.2
9971,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.0043089,0.20529,0.37538,0.24241,0.19705,0.092069,0.046185,0.05937,0.61818,0.0,1427.0,0.033133,3.842,0.20705,0.079592,36.327,0.10744,0.96521,0.86389,0.64054,5.2264,0.71055,3132.1
9972,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.050212,-0.0031849,0.73951,0.15165,0.1582,-0.070214,-0.024912,-0.12056,0.17144,-0.10778,-0.88,-0.10763,2.4414,-1.4028,-0.26937,-30.969,-0.033678,1.0316,0.92407,0.21248,5.7059,-0.4528,-10838.0
9974,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.13734,-0.54753,2.6158,-1.4087,0.76762,-1.034518,-0.16838,-0.094642,0.21624,-1.2277,-6520.0,-0.10456,4.0758,-1.1929,0.12893,-259.94,-0.063404,1.0787,2.3223,-1.8278,1.161,-1.1006,-5756.8
9975,risky_upgrade,1,3,CCC,B,CCC→B,1,0.017886,-0.031327,0.90754,0.11212,0.73494,0.043054,0.036244,0.037771,0.30929,0.0,-558.0,0.038911,4.2507,0.5821,0.15836,-159.15,0.039694,0.95523,0.69062,0.34201,1.4062,0.050788,9162.4
9976,risky_upgrade,1,3,B,BB,B→BB,1,0.056522,0.062029,0.30688,0.21255,0.30448,0.20651,0.056466,0.19522,0.2538,0.0,841.29,0.077171,4.1323,0.15579,0.43849,-85.299,0.13674,0.94861,1.1193,1.0187,3.4859,0.15529,2002.7
9977,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.0081645,-0.13263,0.22795,0.24547,0.2301,-0.078539,-0.024876,-0.025777,0.24547,-0.078539,-2854.0,-0.0090083,4.3328,-0.93491,-0.31995,-32.951,-0.10715,1.009,0.95569,0.61426,4.3072,-0.53787,-3406.6
9978,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.48873,0.50149,-0.6269029,-0.78765,0.031882,-0.31917,-0.13894,-0.13633,0.9832,-0.67903,211.63,-0.34972,2.6253,-0.0068505,-0.11048,382.68,-0.9360057,1.2602,0.43528,2.0411,23.239,0.282825,-113.04
9979,risky_upgrade,1,3,CCC,B,CCC→B,1,0.076893,-0.19025,1.7266,-0.022593,0.67882,0.010599,0.019614,-0.16246,0.31401,-0.2325,-2165.3,-0.070369,4.0562,0.75521,0.21825,-189.33,0.013584,1.1436,1.0452,0.073841,1.3622,0.11501,32420.0
9981,risky_upgrade,1,3,B,BB,B→BB,1,0.02589,0.14738,0.13853,-0.13105,0.14803,-0.13112,0.02551,0.14238,0.20619,-0.27155,21.85,0.15526,2.171,0.18566,0.68106,9.6175,0.17691,0.84467,2.0482,3.5057,6.9348,0.282825,2063.2
9982,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.020332,0.136,0.29287,0.22043,0.26104,0.18765,0.041593,-0.39922,0.30283,0.0,255.0,-0.21948,3.273,0.24707,-0.13704,17.872,0.034457,0.98654,0.51841,1.6815,2.6563,-10.095080000000001,3368.0
9984,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.13382,0.043064,0.45114,0.22935,0.40273,-0.18288,-0.090564,-0.16958,0.22935,-0.18288,1004.9,-0.1315,4.368,-0.18249,-0.79741,-90.212,-0.19874,1.1315,0.84469,0.9511,2.1945,-0.38374,-1836.6
9985,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.53542,0.1565,0.56406,0.36357,0.37302,-0.4499,-0.44124,-0.42293,0.44116,-0.42038,3771.1,-0.27985,4.382,-0.045126,-1.1563,-106.89,-0.72349,1.2799,0.31632000000000005,0.87219,2.0946,-0.90148,-466.74
9986,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.019582,-0.47527,0.31999,-0.042636,0.29571,-0.080183,-0.024931,-0.14736,-0.00653,0.014177,-4209.0,0.039497,3.9472,-0.54684,1.7109,-96.902,-0.054987,0.93581,1.0452,-0.069391,3.2272,-0.13185,-4703.2
9989,risky_upgrade,1,3,B,BB,B→BB,1,-0.0049554,0.38207,0.46411,0.4697,0.29719,0.0032107,0.027184,0.016856,0.55933,0.0,2856.0,0.017839,3.8736,0.36467,0.0028701,-12.965,0.054661,1.0239,1.0452,1.6684,3.3426,0.004315,6260.1
9991,risky_upgrade,1,0,CCC,B,CCC→B,1,0.058175,0.8898208000000005,-0.18262,0.74919,0.022851,0.099162,0.03755,0.15363,0.94316,0.68114,243.11,0.058175,2.4112,0.012332,0.07219,136.51,1.198,0.92468,1.0452,1.2053,46.464,0.282825,209.2
9992,risky_upgrade,1,3,B,BB,B→BB,1,-0.0058927,-0.038646,0.19388,0.37109,0.21099,0.027804,0.026225,0.032412,0.38515,0.027804,-1345.2,0.016039,4.5417,0.25131,0.074927,-54.415,0.1235,0.98396,0.99231,0.87563,4.8169,0.14874,2955.5
9993,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.021778,0.074854,0.48017,0.6207,0.2343,-0.074982,0.0074106,0.019654,0.81579,0.11073,551.0,0.028141,3.8669,0.58852,0.0017077,25.671,0.0095085,0.97503,1.0703,0.85778,4.3735,0.067231,24285.0
9994,risky_upgrade,1,3,BBB,A,BBB→A,0,0.034012,-0.08024,0.6816,0.45592,0.55267,0.031987,0.086535,0.059432,0.59776,0.024956,-40484.0,0.078151,5.7029,0.18659,0.054738,-100.56,0.11093,0.92185,1.0147,0.65707,1.9628,0.25357,2937.9
9997,risky_upgrade,1,3,CCC,B,CCC→B,1,0.014949,0.074632,0.61849,0.062782,0.63471,0.015189,0.013539,0.02994,0.080301,0.0,213.0,0.020442,3.4555,0.97104,0.1474,-104.97,0.018053,0.97599,1.0452,14.369,1.6027,0.02815,16821.0
9998,risky_upgrade,1,3,BB,BBB,BB→BBB,0,-0.048862,0.099738,0.30849,-0.022525,0.20716,-0.044095,0.0065054,-0.003288,0.66791,0.021569,765.62,-0.0020827,3.8852,0.51538,-0.086194,1.4735,0.021028,1.0279,1.0452,0.90041,4.754,-0.47212,17358.0
9999,risky_upgrade,1,3,B,BB,B→BB,1,-0.0050511,0.36801,0.1354,0.46491,0.12944,0.3373,-0.010477,-0.012791,0.63382,0.0,1804.0,0.17368,3.6904,-0.90274,-0.061838,-2.6404,-0.10704,0.82669,0.93289,2.2369,7.6827,-0.10112,-4765.6
10001,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.045249,0.45013,0.31153,0.62727,0.31506,0.01222,0.027401,0.073583,0.65357,0.0080621,17581.0,0.079971,4.5917,0.12931,0.012853,-103.93,0.076511,0.92003,1.4335,3.0228,3.4499,0.010642,4157.7
10002,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.048138,-0.066877,1.4985,-0.095532,1.4218,-0.095532,-0.037528,-0.037696,-0.078025,-0.068792,-191.0,-0.053071,3.4558,-1.0477,0.34271,-32.652,-0.024804,1.0353,0.60728,1.2053,0.66787,-10.095080000000001,-14716.0
10003,risky_upgrade,1,3,B,BB,B→BB,1,-0.010458,-0.21402,0.32182,-0.38793,0.22535,-0.19007,-0.017533,-0.0066488,0.29096,-0.78274,-2842.0,-0.0021386,4.1232,0.78347,2.8106089999999995,-36.939,-0.05416,0.99833,1.0452,-0.0060492,4.4259,-0.91386,-6739.3
10004,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.08586,0.032131,0.18639,0.50975,0.18518,-0.24973,-0.089289,-0.15798,0.50975,-0.24245,962.0,-0.053318,4.4763,-0.12857,-0.47563,-25.441,-0.44174,1.0533,0.92804,0.99213,5.1269,-1.1992,-797.33
10005,risky_upgrade,1,3,B,BB,B→BB,1,0.0020161,-0.10052,0.32944,0.33774,0.36845,0.024527,0.05026,0.060819,0.33774,0.015802,-2273.4,0.082894,4.3544,0.15326,0.046789,-101.18,0.13292,0.91711,1.0452,0.61536,2.9594,0.054787,2454.0
10006,risky_upgrade,1,3,BBB,A,BBB→A,0,-0.059995,0.051348,0.28127,0.55185,0.18793,-0.037653,0.013525,-0.032925,0.68756,-0.022752,11651.0,-0.022285,5.3558,0.55619,-0.041229,-26.673,0.082908,1.0223,0.92474,0.84011,5.2052,-0.14069,7596.3
10007,risky_upgrade,1,4,CCC,B,CCC→B,1,0.075709,-1.00064,0.8044,-1.0055,0.89603,0.001245,0.043205,0.27803,-0.7113339999999999,0.001245,-40775.49,0.11216,5.0192,0.16446,-0.0012382,-293.14,0.053627,0.88784,2.0086,-1.8832,1.257,0.0068224,6806.2
10008,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.051046,-1.00064,0.59548,-1.86106,0.55756,-0.24579,-0.055889,-0.21605,-0.7113339999999999,-1.880592,-5773.0,0.084599,3.4401,-0.3908,0.15061,-178.14,-0.093387,0.91336,1.0452,-3.1617,1.7053,-1.2724,-3908.5
10009,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.39422,-0.36037,1.2615,-0.49656,0.4362,-0.11573,-0.24055,-0.27318,0.48677,-0.20813,-1123.6,-0.31004,3.4939,-0.19096,2.5102,-121.36,-0.19017,1.2997,1.0185,-0.1356,1.7186,0.282825,-1919.3
10011,risky_upgrade,1,3,B,BB,B→BB,1,-0.0060312,0.22617,0.41648,0.20309,0.38341,0.0069863,0.01978,0.0012369,0.24319,0.0,671.24,0.00066333,3.4724,0.53557,0.020739,-3.3941,0.044176,1.0056,1.0452,3.7067,2.6099,0.020133,7719.2
10014,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.021126,-0.071672,1.9737,-0.060017,1.9589,-0.012442,0.02322,-0.0055746,-0.060017,-0.051054,-2183.0,-0.01043,4.4837,-2.2021499999999996,-0.11788,-162.02,0.011722,0.98643,1.1465,-4.8142759999999996,0.50482,0.042039,31139.0
10015,risky_upgrade,1,0,B,BB,B→BB,1,0.063337,0.55624,-0.032825,-1.559,0.049621,0.48063,0.065337,0.564,0.60864,-1.880592,65.18,0.066751,2.0689,0.019236,0.74411,22.603,1.34,0.94345,1.0452,11.616,21.594,7.4958,258.7
10016,risky_upgrade,1,3,CCC,B,CCC→B,1,0.11403,-0.4872,0.91995,-0.48602,1.1418,-0.21042,0.11575,0.16698,-0.44189,-0.65009,-552.0,0.31631,3.0542,0.2974,-0.37129,-234.89,0.11376,0.6865,2.6671,-4.8142759999999996,0.98709,0.4919,3208.4
10017,risky_upgrade,1,0,CCC,B,CCC→B,1,0.11548,0.2432,0.40224,0.22525,0.45174,0.21136,0.11377,0.21857,0.24004,0.0,822.0,0.11633,3.5289,0.11455,0.69675,6.1502,0.22299,0.87781,1.0452,64.90636000000016,2.4918,0.9008,1298.7
