,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr52,Attr49,Attr38,working_capital_to_assets,Attr30,Attr25,Attr13,Attr24,Attr35,retained_earnings_to_assets,Attr55,Attr41,Attr29,Attr56,Attr21,Attr12,cash_to_current_liabilities,Attr57,Attr63,Attr53,Attr58,Attr46
9796,risky_upgrade,1,1,CCC,B,CCC→B,1,0.51237,-0.85848,0.83295,0.60171,-0.6269029,-0.564,-0.5750552000000001,0.092351,-0.13677,-0.98898,38969.0,-0.033264,4.8113,0.34197,2.7253499999999997,-1.4782,543.42,-0.27508,1.7448,3.1144,1.2319,0.82427
9797,risky_upgrade,1,1,CCC,B,CCC→B,1,2.8145,0.022909,0.43034,-0.024725,1.3725,0.0475,-0.059314,0.0068127,0.031139,0.012241,-2232.0,1.997,4.9556,0.62785,0.73232,-0.048843,-268.33,-0.073056,0.82347,0.79486,0.52208,0.07834487
9798,risky_upgrade,1,1,BBB,A,BBB→A,0,0.21613,0.077235,0.65345,0.40036,0.30598,0.39728,0.088781,0.13989,0.15901,0.0,14971.0,0.1123,4.5728,0.090379,1.0452,0.40438,23.053,0.24653,5.0867,1.7031,0.90717,0.9479
9799,risky_upgrade,1,1,CCC,B,CCC→B,1,0.33265,-0.044194,0.52829,0.52846,-0.067494,-0.45193,-0.044194,-0.26242,-0.059501,-0.40757,30.73,-0.26189,1.94594,-0.043814,0.33435,-0.12728,134.16,-0.11361,2.88,1.2053,1.0441,1.1944
9800,risky_upgrade,1,1,B,BB,B→BB,1,0.13801,-0.01232,0.51925,0.030844,0.19881,0.028448,0.0062045,-0.0042788,0.0065507,0.0,399.0,0.62067,4.1118,0.0022922,0.98311,-0.039471,1.956,-0.03889,7.2626,0.72248,0.97898,0.07834487
9801,risky_upgrade,1,1,CCC,B,CCC→B,1,0.3994,0.031035,0.54509,-0.12165,0.50601,-0.1901,0.023099,0.097757,0.0294,-0.25093,-558.0,0.54469,3.6615,0.26553,0.73022,0.059176,-114.64,0.035463,2.5618,0.64428,0.72872,0.51288
9802,risky_upgrade,1,1,B,BB,B→BB,1,0.45185,0.040861,0.37022,0.021331,1.4101,0.23514,0.037891,0.9628,0.026633,0.0,2184.0,0.6084,5.0102,0.24295,1.4307,0.055828,-60.046,0.016862,2.9069,0.44769,0.80171,0.89005
9804,risky_upgrade,1,1,A,AA,A→AA,0,0.040823,0.05829,0.73225,0.18106,0.044211,-0.76555,0.14058,0.11982,0.6873924000000006,-1.5134,20.55,0.013894,2.055,0.13953,1.1642,2.843,8.1644,1.3451,28.469,1.009,0.90001,0.51991
9805,risky_upgrade,1,1,CCC,B,CCC→B,1,0.23903,0.0047248,0.21446,-0.12878,0.31797,-0.025711,-0.012059,-0.026133,0.012326,-0.014624,-366.0,2.2457,3.4536,0.19776,1.0891,-0.049939,-39.017,-0.46024,4.1412,0.1859,0.80465,0.2703
9806,risky_upgrade,1,1,CCC,B,CCC→B,1,0.13296,-0.0019803,0.34331,-0.14656,0.13903,0.2592,-0.011892,0.39946,-0.073738,0.0,-656.0,-2.2021499999999996,3.6509,0.053722,0.77915,-0.087261,-39.514,-0.16664,7.338,0.65545,0.93426,0.61788
9807,risky_upgrade,1,1,CCC,B,CCC→B,1,0.62426,-0.032202,0.22675,0.06678,0.64266,-0.26052,0.018182,-0.098976,-0.0077475,-0.24505,54.82,0.71724,2.9143,-0.0064567,0.89061,-0.020521,-73.205,-0.068228,1.5916,1.2645,0.99987,0.40706
9808,risky_upgrade,1,1,B,BB,B→BB,1,0.2504,-0.14028,0.70283,0.25747,0.15515,0.332,-0.0933,0.11809,-0.105,0.0,1027.6,-0.12131,3.6011,-0.13106,1.1159,-0.39728,33.671,-0.1327,3.5308,1.3636,1.1062,1.5209
9810,risky_upgrade,1,1,B,BB,B→BB,1,0.53889,-0.094068,0.34726,0.19392,1.0546,0.13305,0.033945,0.05279,-0.0018132,-0.017224,816.0,0.55553,3.6241,-0.0024653,0.5685,-0.082864,-195.28,-0.18966,1.8511,0.47705,1.0154,1.41
9812,risky_upgrade,1,1,B,BB,B→BB,1,0.19463,0.0033568,0.26086,-0.19566,0.22612,0.088778,0.044915,0.13742,0.035835,-0.034423,-5684.0,0.50081,4.4631,0.010072,1.0452,0.19979,-36.657,0.67612,5.1778,0.28193,0.94727,0.31029
9813,risky_upgrade,1,1,B,BB,B→BB,1,0.47137,-0.073027,0.56275,0.40621,0.55959,0.50716,-0.038505,-0.048681,-0.058314,-0.02561,7969.0,-0.64273,4.2927,-0.071273,1.0452,-0.11638,-40.215,-0.095388,1.956,2.9079,1.0269,1.2796
9814,risky_upgrade,1,1,CCC,B,CCC→B,1,0.4354,0.01216,0.27814,0.041759,0.51509,0.08378,0.018345,0.035349,0.034187,0.0,1114.0,0.45594,4.4261,0.024108,0.82817,0.012696,-106.46,0.016773,2.3316,0.75337,0.97494,0.7486
9815,risky_upgrade,1,1,BBB,A,BBB→A,0,0.32805,-0.0058117,0.78986,0.1004,0.52029,0.66564,0.018445,-0.0052717,0.013062,-0.0075735,8039.8,0.3621,4.9035,-0.0033897,1.0953,-0.02597,-50.488,-0.011378,3.038,0.95554,1.0034,0.60239
9816,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.31769,0.11656,0.39973,0.076411,0.3585,0.091028,0.094058,0.26534,0.22681,-0.059397,333.0,0.10252,3.6393,0.11471,1.2183,0.3298,-68.1,0.50951,3.5063,0.80958,0.92842,0.44937
9817,risky_upgrade,1,1,B,BB,B→BB,1,0.31037,0.0053128,0.63119,0.37536,0.67759,0.1321,-0.033825,-0.058145,0.039112,-0.09999,1441.0,0.699,3.5842,0.032251,1.0452,-0.15764,-73.268,-0.39675,3.2846,0.56728,0.97877,1.7561
9818,risky_upgrade,1,1,B,BB,B→BB,1,0.79086,0.13649,0.81109,0.070424,0.25691,0.014961,0.055648,0.00026538,0.01924,0.0099847,21.23,0.11879,2.4792,0.074541,1.1865,0.028973,-94.193,0.0054803,1.3663,1.0951,0.8441,1.3403
9820,risky_upgrade,1,0,B,BB,B→BB,1,0.032902,-0.016375,0.96378,0.63155,-0.35204,0.92827,0.067675,-0.025668,0.025462,0.0,889.22,0.016827,3.1486,0.0225,1.2432,0.85803,162.64,0.02549,31.074,2.8993,0.97245,16.041
9822,risky_upgrade,1,1,CCC,B,CCC→B,1,0.44729,-0.18447,0.37708,-0.015777,0.44681,0.36502,-0.10559,-0.18154,-0.15995,-0.18154,-1095.0,-0.18714,4.8414,-0.087394,0.72958,-0.31704,-96.923,-0.49736,2.056,0.82368,1.0874,0.51074
9823,risky_upgrade,1,1,CCC,B,CCC→B,1,0.42048,0.01493,0.19021,-0.003273,0.12453,0.094408,0.025114,0.035241,0.043757,0.028249,-44.15,0.51279,4.13,0.023792,1.2471,0.043519,-8.9936,0.29922,2.4362,0.48793,0.97621,0.94103
9825,risky_upgrade,1,1,B,BB,B→BB,1,0.21788,-0.0036248,0.46326,0.21617,0.010244,-0.094447,-0.0090154,-0.057056,0.015955,-0.037561,89.15,0.27521,2.6153,0.0067951,1.0452,-0.10793,0.16188,-0.12505,4.3747,1.8749,0.98668,1.3559
9826,risky_upgrade,1,1,B,BB,B→BB,1,0.20705,0.036466,0.065964,0.093617,0.21768,0.010316,0.041481,0.053605,0.19336,-0.1356,308.0,0.17653,3.5172,0.046968,1.2643,0.188,5.4344,2.8106089999999995,5.032,0.2882,0.95862,0.13787
9827,risky_upgrade,1,1,CCC,B,CCC→B,1,0.63851,0.072316,0.077049,-0.08552,0.5742,0.058349,0.026243,0.033454,0.12675,-0.23148,-665.0,0.24419,3.8908,0.081326,1.0452,0.036353,-73.703,0.64218,1.6942,0.392,0.89983,0.26956
9829,risky_upgrade,1,1,CCC,B,CCC→B,1,0.50734,-0.8681929,0.83893,0.018056,0.99953,0.1097,-0.5750552000000001,-0.18291,-0.1253,0.23354,56.95,-0.036929,3.4989,0.9801,0.31632000000000005,-0.93603,-26.572,-0.17971,0.96325,1.0216,0.2331,0.29479
9830,risky_upgrade,1,1,CCC,B,CCC→B,1,0.066788,-0.22351,0.85675,0.2774,-0.079259,0.73601,-0.15337,-0.33461,-0.32857,0.0,114.87,-0.018794,2.6171,-0.18108,0.83241,-2.09503,46.115,-0.41324,12.67,1.4787,1.1805,2.0914
9831,risky_upgrade,1,1,CCC,B,CCC→B,1,0.079048,-0.069273,0.68341,0.66255,0.21221,0.011653,-0.052243,-0.066588,-0.010959,0.0,286.56,-0.17819,2.636,-0.002445,0.8989,-0.78018,20.442,-1.941,11.948,6.102,1.055,1.6045
9832,risky_upgrade,1,1,CCC,B,CCC→B,1,0.18113,-0.37709,0.38247,-0.098356,0.2472,0.36877,-0.17748,-0.63085,-0.5391808,0.0,-359.0,-0.030673,3.5623,-0.34609,0.79055,-0.83141,-22.717,-1.3424,3.756,0.7959,1.1465,0.25022
9833,risky_upgrade,1,1,B,BB,B→BB,1,0.24219,0.0087005,0.40973,0.046328,0.2211,0.40973,0.033013,0.031491,0.070732,0.026395,284.92,0.15703,3.7889,0.033131,1.0922,0.054876,-42.484,0.064421,4.2705,1.0787,0.96687,0.5229
9834,risky_upgrade,1,1,CCC,B,CCC→B,1,0.31421,-0.36459,0.69156,0.24597,0.81136,0.16412,-0.35998,-0.26721,-0.12677,5.3092e-05,509.61,-0.085006,3.3164,-0.18091,1.0452,-0.86827,25.91,-0.62909,2.277,0.95175,1.36,1.3677
9835,risky_upgrade,1,1,CCC,B,CCC→B,1,0.52151,-0.13188,0.2489,-0.089533,0.54499,0.2489,-0.084035,-0.1595,-0.12491,-0.1595,-1019.5,-0.32441,4.0564,-0.093168,1.0452,-0.21239,-138.91,-0.6408,1.7541,0.73512,1.0932,0.29561
9836,risky_upgrade,1,1,CCC,B,CCC→B,1,0.1537,-0.033728,0.44924,-0.10723,0.17372,0.33946,-0.010994,-0.077866,-0.074217,-0.067643,-9640.0,-0.6242,4.9538,-0.015475,1.0116,-0.1467,-30.528,-0.19927,6.4069,0.58889,1.0155,0.4576
9837,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.06609,0.11213,0.44468,0.85908,0.21297,0.20395,0.10516,0.2785,0.27073,0.01211,17843.0,0.069094,4.3174,0.11421,1.7586,1.7777,41.069,0.46081,16.974,64.90636000000016,0.87289,4.7863
9838,risky_upgrade,1,1,CCC,B,CCC→B,1,0.32655,0.021079,0.46029,0.066667,0.54158,-0.11123,0.043224,-0.11123,0.06844,0.0,153.0,0.29954,3.3608,0.039767,0.56175,0.072518,-15.719,0.94859,3.1864,0.10488,0.95858,0.30428
9839,risky_upgrade,1,1,CCC,B,CCC→B,1,0.24701,-0.0043657,0.35882,-0.2918,0.27795,0.32079,-0.015545,-0.0067142,-0.018327,0.0,-2904.0,-2.1271,3.9979,0.1079,0.93321,-0.061954,-58.89,-0.099698,3.9856,0.50225,0.88976,0.15942
9840,risky_upgrade,1,2,CCC,B,CCC→B,1,3.241538000000006,-0.61902,0.39107,-0.55211,4.20196500000005,-0.30556,-0.19456,-0.032527,-0.052869,-0.25902,-515.15,-0.76832,2.9699,-0.44598,1.0111,-0.076523,-1344.4,-0.11902,0.293002,0.41433,1.3726,0.092311
9841,risky_upgrade,1,1,BBB,A,BBB→A,0,0.24239,0.045288,0.68571,0.1848,0.30717,0.57037,0.091142,0.082759,0.094159,0.063963,2626.0,0.10459,4.1526,0.055408,0.84956,0.27874,-30.25,0.11214,4.3676,1.1006,0.94459,0.67125
9842,risky_upgrade,1,1,A,AA,A→AA,0,0.24911,0.055175,0.57451,0.057327,0.26117,0.51871,0.10969,0.13051,0.14825,0.10148,13356.0,0.072063,5.3673,0.074945,1.075,0.33497,-13.134,0.19564,4.3396,0.93793,0.92506,0.85985
9844,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.26785,0.028159,0.53051,-0.0079061,0.35653,-0.0055209,0.041042,-0.00058787,0.057273,-0.051125,-68.05,0.22666,3.9349,0.032614,1.2248,0.11102,-9.5425,0.13625,3.8577,0.67108,0.97146,0.91838
9845,risky_upgrade,1,1,CCC,B,CCC→B,1,0.092088,-0.27554,0.60338,0.14348,0.061059,-0.41208,-0.2799,-0.32319,-0.3215,0.0,594.0,-0.014433,3.617,0.13086,0.68996,-2.09503,-2.334,-1.5404,8.3872,1.3106,1.046,0.9211
9846,risky_upgrade,1,1,CCC,B,CCC→B,1,0.24772,-0.024735,0.44294,0.021818,0.3891,0.11735,-0.054718,-0.11916,-0.053863,-0.11916,78.0,-0.53679,3.5533,-0.026718,0.79439,-0.21514,-38.695,-1.0154,3.9318,0.27654,1.0267,0.56954
9847,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.37845,-0.13103,0.44088,0.037869,2.0254,0.15993,0.092643,0.0017219,-0.0078955,0.0054561,14763.0,2.1599,5.5909,-0.084967,1.0452,0.026075,-29.694,0.034116,2.4354,0.17847,1.085,0.82185
9848,risky_upgrade,1,1,CCC,B,CCC→B,1,0.26553,0.0084696,0.15844,-0.017917,0.2399,0.15844,0.013926,0.025842,0.045224,0.021756,-134.0,0.43217,3.8738,0.0081746,0.84365,0.030923,-37.174,0.13731,3.7971,0.87004,0.99183,0.61344
9849,risky_upgrade,1,2,CCC,B,CCC→B,1,1.1286,-0.8382,0.48421,-0.18396,2.7867,0.050995,-0.5750552000000001,-0.21399,-0.20937,0.0,-337.4,-0.1523,3.2634,-0.6627794,1.0452,-0.41487,-250.52,-0.99731,0.48013,0.32112,1.6584000000000014,0.47293
9850,risky_upgrade,1,1,CCC,B,CCC→B,1,0.17848,-0.016412,0.090493,0.41025,0.2181,0.082228,-0.010858,0.15005,-0.024428,0.0,2482.0,-0.95176,3.7818,-0.0076616,1.1966,-0.077797,21.615,-0.49664,5.527,7.4457,1.0119,0.74392
9851,risky_upgrade,1,1,CCC,B,CCC→B,1,0.1582,-0.050212,0.17144,-0.0031849,0.73951,0.15165,-0.024912,-0.070214,-0.12056,-0.10778,-0.88,-1.4028,2.4414,-0.10763,0.92407,-0.23525,-30.969,-0.26937,5.7059,0.21248,1.0316,0.52065
9853,risky_upgrade,1,1,CCC,B,CCC→B,1,0.73494,0.017886,0.30929,-0.031327,0.90754,0.11212,0.036244,0.043054,0.037771,0.0,-558.0,0.5821,4.2507,0.038911,0.69062,0.026911,-159.15,0.15836,1.4062,0.34201,0.95523,0.5487
9854,risky_upgrade,1,1,CCC,B,CCC→B,1,0.845,0.038293,0.14857,-0.022851,0.80159,0.093997,0.020353,0.020398,0.050134,0.0,-335.0,0.50464,4.1661,0.047493,1.0452,0.015947,-296.77,0.068251,1.2399,0.86704,0.95421,0.9472
9855,risky_upgrade,1,1,CCC,B,CCC→B,1,0.2301,-0.0081645,0.24547,-0.13263,0.22795,0.24547,-0.024876,-0.078539,-0.025777,-0.078539,-2854.0,-0.93491,4.3328,-0.0090083,0.95569,-0.10715,-32.951,-0.31995,4.3072,0.61426,1.009,0.61986
9856,risky_upgrade,1,0,CCC,B,CCC→B,1,0.031882,-0.48873,0.9832,0.50149,-0.6269029,-0.78765,-0.13894,-0.31917,-0.13633,-0.67903,211.63,-0.0068505,2.6253,-0.34972,0.43528,-2.09503,382.68,-0.11048,23.239,2.0411,1.2602,26.55150999999995
9857,risky_upgrade,1,1,CCC,B,CCC→B,1,0.28626,-0.29788,0.53351,0.21104,0.69975,0.09452,-0.19814,-0.31535,-0.22988,-0.33575,13995.0,-0.20326,4.8216,-0.20482,0.31632000000000005,-0.83182,11.731,-2.9482139999999997,2.8994,0.23062,1.2048,1.1275
9858,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.4041,0.098824,0.645,-0.16808,0.5625,0.27271,0.1526,0.11156,0.146,0.11156,-5475.4,0.12535,4.5129,0.14242,1.0859,0.31426,-81.756,0.40909,2.8856,0.3354,0.85758,0.52196
9859,risky_upgrade,1,1,B,BB,B→BB,1,0.14803,0.02589,0.20619,0.14738,0.13853,-0.13105,0.02551,-0.13112,0.14238,-0.27155,21.85,0.18566,2.171,0.15526,2.0482,0.17691,9.6175,0.68106,6.9348,3.5057,0.84467,0.07834487
9860,risky_upgrade,1,1,CCC,B,CCC→B,1,0.26104,-0.020332,0.30283,0.136,0.29287,0.22043,0.041593,0.18765,-0.39922,0.0,255.0,0.24707,3.273,-0.21948,0.51841,0.014708,17.872,-0.13704,2.6563,1.6815,0.98654,0.25487
9861,risky_upgrade,1,1,CCC,B,CCC→B,1,0.40273,-0.13382,0.22935,0.043064,0.45114,0.22935,-0.090564,-0.18288,-0.16958,-0.18288,1004.9,-0.18249,4.368,-0.1315,0.84469,-0.2555,-90.212,-0.79741,2.1945,0.9511,1.1315,0.39436
9862,risky_upgrade,1,2,CCC,B,CCC→B,1,0.37302,-0.53542,0.44116,0.1565,0.56406,0.36357,-0.44124,-0.4499,-0.42293,-0.42038,3771.1,-0.045126,4.382,-0.27985,0.31632000000000005,-1.0545,-106.89,-1.1563,2.0946,0.87219,1.2799,0.27382
9863,risky_upgrade,1,1,BBB,A,BBB→A,0,0.39825,-0.049628,0.51774,0.32263,0.40934,0.47427,0.081456,0.0035959,0.035068,0.00029032,4345.1,0.13018,4.1293,0.022385,0.85614,0.0076032,-105.34,0.00061213,2.5685,2.32,0.97761,0.33363
9864,risky_upgrade,1,2,CCC,B,CCC→B,1,0.19028,-0.1166,-0.7113339999999999,-1.00064,0.2083,-1.1314,-0.11768,-1.034518,-0.5391808,-0.018271,-2986.0,-0.060924,3.4532,-0.11132,1.0452,-0.55476,-53.537,1.0958,4.7071,-4.8142759999999996,1.1165,0.28182
9865,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.41045,0.022735,0.26179,0.083571,0.39291,0.261,0.024985,0.029786,0.057107,0.020505,3629.9,0.32659,4.6378,0.033202,2.0182,0.041222,-58.304,0.07856,2.5201,1.3463,0.9668,0.61158
9866,risky_upgrade,1,1,B,BB,B→BB,1,0.3331,-0.060453,0.50656,0.010254,0.3337,0.4977,0.060879,0.046384,-0.045878,0.046384,303.73,-0.65939,4.4716,0.015591,1.0639,0.11898,-90.591,0.093197,3.0497,0.82967,0.98441,0.31178
9867,risky_upgrade,1,0,CCC,B,CCC→B,1,0.022851,0.058175,0.94316,0.8898208000000005,-0.18262,0.74919,0.03755,0.099162,0.15363,0.68114,243.11,0.012332,2.4112,0.058175,1.0452,1.7447,136.51,0.07219,46.464,1.2053,0.92468,9.4853
9869,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.2343,0.021778,0.81579,0.074854,0.48017,0.6207,0.0074106,-0.074982,0.019654,0.11073,551.0,0.58852,3.8669,0.028141,1.0703,0.018966,25.671,0.0017077,4.3735,0.85778,0.97503,0.22393
9870,risky_upgrade,1,1,BBB,A,BBB→A,0,0.55267,0.034012,0.59776,-0.08024,0.6816,0.45592,0.086535,0.031987,0.059432,0.024956,-40484.0,0.18659,5.7029,0.078151,1.0147,0.082788,-100.56,0.054738,1.9628,0.65707,0.92185,0.53759
9871,risky_upgrade,1,1,CCC,B,CCC→B,1,0.19406,-0.19358,0.61028,-0.086345,0.29509,0.60449,-0.19515,-0.47018,-0.16723,0.0,-73.41,-0.051261,2.9295,0.20597,0.72745,-0.81312,-43.869,-0.41862,4.1667,0.79035,0.86557,0.36403
9872,risky_upgrade,1,1,CCC,B,CCC→B,1,0.041679,-0.15069,0.78718,0.21541,0.0020681,0.68468,-0.12105,-0.6569,-0.5391808,0.0,39.93,-0.015625,2.268,-0.14945,1.0696,-2.09503,17.034,-0.61623,20.873,1.2886,1.1317,1.2994
9873,risky_upgrade,1,1,CCC,B,CCC→B,1,0.067614,0.022044,0.38895,-0.15326,0.048413,-1.86106,0.039332,0.16305,-0.0056949,-1.880592,-15.34,0.036159,2.0004,-0.00063046,0.97765,0.28331,-6.514,0.44516,14.78,0.71747,0.95953,0.2959
9874,risky_upgrade,1,1,CCC,B,CCC→B,1,0.63471,0.014949,0.080301,0.074632,0.61849,0.062782,0.013539,0.015189,0.02994,0.0,213.0,0.97104,3.4555,0.020442,1.0452,0.016514,-104.97,0.1474,1.6027,14.369,0.97599,0.54781
9875,risky_upgrade,1,1,B,BB,B→BB,1,0.10745,0.01474,0.44934,0.28508,0.13887,0.10235,0.022181,-0.028529,0.098874,-0.11692,1607.0,0.23795,3.751,0.020425,0.90215,0.16303,-3.031,0.42428,9.4494,0.74273,0.9765,0.98164
9876,risky_upgrade,1,1,CCC,B,CCC→B,1,0.19595,0.062604,0.47366,-0.088074,0.47484,0.08625,0.038828,0.1003,0.065569,0.0,-449.0,0.2556,3.7074,0.13387,1.76,0.20456,-30.306,0.68205,5.2684,0.13146,0.84232,0.21064
9877,risky_upgrade,1,1,B,BB,B→BB,1,0.12944,-0.0050511,0.63382,0.36801,0.1354,0.46491,-0.010477,0.3373,-0.012791,0.0,1804.0,-0.90274,3.6904,0.17368,0.93289,-0.080492,-2.6404,-0.061838,7.6827,2.2369,0.82669,1.1235
9878,risky_upgrade,1,2,CCC,B,CCC→B,1,0.88707,-0.14942,-0.032981,-0.032981,1.8041,-1.2614,-0.086756,-0.81288,-0.15147,-1.1706,-19.02,-0.49869,2.7609,-0.14968,1.1003,-0.087828,-149.68,0.077235,0.97965,1.2053,0.9463,0.77331
9879,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.31506,0.045249,0.65357,0.45013,0.31153,0.62727,0.027401,0.01222,0.073583,0.0080621,17581.0,0.12931,4.5917,0.079971,1.4335,0.035695,-103.93,0.012853,3.4499,3.0228,0.92003,0.10194
9880,risky_upgrade,1,1,B,BB,B→BB,1,0.22535,-0.010458,0.29096,-0.21402,0.32182,-0.38793,-0.017533,-0.19007,-0.0066488,-0.78274,-2842.0,0.78347,4.1232,-0.0021386,1.0452,-0.13123,-36.939,2.8106089999999995,4.4259,-0.0060492,0.99833,0.15263
9881,risky_upgrade,1,1,BBB,A,BBB→A,0,0.34185,-0.0094026,0.5204,-0.0071791,0.39322,0.4025,0.094151,0.034937,0.073964,0.0090046,-247.33,0.10573,4.5372,0.096915,1.148,0.08807,-52.949,0.022371,3.2392,0.65933,0.90308,0.60179
9883,risky_upgrade,1,1,CCC,B,CCC→B,1,0.18518,-0.08586,0.50975,0.032131,0.18639,0.50975,-0.089289,-0.24973,-0.15798,-0.24245,962.0,-0.12857,4.4763,-0.053318,0.92804,-0.55002,-25.441,-0.47563,5.1269,0.99213,1.0533,0.6255
9884,risky_upgrade,1,1,B,BB,B→BB,1,0.36845,0.0020161,0.33774,-0.10052,0.32944,0.33774,0.05026,0.024527,0.060819,0.015802,-2273.4,0.15326,4.3544,0.082894,1.0452,0.044459,-101.18,0.046789,2.9594,0.61536,0.91711,0.29497
9886,risky_upgrade,1,2,CCC,B,CCC→B,1,0.4362,-0.39422,0.48677,-0.36037,1.2615,-0.49656,-0.24055,-0.11573,-0.27318,-0.20813,-1123.6,-0.19096,3.4939,-0.31004,1.0185,-0.56242,-121.36,2.5102,1.7186,-0.1356,1.2997,0.07834487
9887,risky_upgrade,1,1,B,BB,B→BB,1,0.38341,-0.0060312,0.24319,0.22617,0.41648,0.20309,0.01978,0.0069863,0.0012369,0.0,671.24,0.53557,3.4724,0.00066333,1.0452,0.009778,-3.3941,0.020739,2.6099,3.7067,1.0056,0.99946
9888,risky_upgrade,1,1,B,BB,B→BB,1,0.20386,0.03512,0.39213,0.37347,0.22469,-0.15876,0.0085918,0.015948,0.10367,-0.17471,72.385,0.22317,2.2874,0.033598,1.0452,0.026236,42.188,0.11981,5.0759,7.1327,0.99978,1.5728
9889,risky_upgrade,1,1,BBB,A,BBB→A,0,0.59122,0.07798,0.020289,-0.050979,0.30515,0.41327,0.067023,1.4174,0.10591,0.32168,-735.87,0.238,4.1594,0.076517,0.97052,0.1216,-17.225,2.8106089999999995,1.8144,0.24997,0.94707,0.92104
9891,risky_upgrade,1,1,CCC,B,CCC→B,1,0.049621,0.063337,0.60864,0.55624,-0.032825,-1.559,0.065337,0.48063,0.564,-1.880592,65.18,0.019236,2.0689,0.066751,1.0452,1.2284,22.603,0.74411,21.594,11.616,0.94345,2.2672
9894,risky_upgrade,1,1,CCC,B,CCC→B,1,0.27124,-0.010201,0.47367,-0.1564,0.27211,-0.010593,-0.0099294,-0.0030373,0.0029052,0.0,-7751.0,-0.89631,4.6951,0.015353,0.86651,-0.036228,-86.521,-0.042487,3.6485,0.75127,0.99597,0.59665
9897,risky_upgrade,1,2,BB,BBB,BB→BBB,0,0.46598,-0.8681929,0.865,0.18325,4.20196500000005,-1.437,-0.5750552000000001,-0.36556,-0.22041,-1.0715,89.6,3.0634,2.6893,-0.6627794,1.0452,-2.09503,1492.6,0.27472,0.51363,-1.9519,1.6584000000000014,2.3572
9898,risky_upgrade,1,1,B,BB,B→BB,1,0.57488,-0.15285,0.44475,-0.18068,0.68592,0.41802,-0.040331,-0.086188,-0.061358,-0.086188,-2445.5,-2.2021499999999996,4.1315,-0.14203,1.1758,-0.17188,-186.56,-0.20618,1.5231,0.61542,1.142,0.18951
9899,risky_upgrade,1,1,CCC,B,CCC→B,1,0.32936,-0.030554,0.17612,-0.31706,0.37885,0.014714,0.018382,-0.031359,0.00090017,-0.031359,-2303.6,0.41262,3.8613,0.00411,1.0619,-0.038206,-86.201,-2.1312,3.0488,0.029647,0.99589,0.30728
9901,risky_upgrade,1,2,CCC,B,CCC→B,1,3.241538000000006,-0.8681929,0.39466,0.42054,-0.6269029,-0.2522,-0.5750552000000001,0.58192,-0.46477,0.0,32.506,-0.077288,1.94594,0.08043,0.31632000000000005,-0.45055,923.03,-0.66151,0.30118,1.2053,0.91957,1.7101
9903,risky_upgrade,1,1,B,BB,B→BB,1,0.16127,-0.033944,0.29571,0.039311,0.18292,0.052247,0.0039828,-0.099037,0.0062487,-0.0013474,23.34,0.96148,2.7736,0.0011737,0.87325,-0.099988,-6.3898,-0.43094,6.1126,0.63737,1.013,0.23339
9904,risky_upgrade,1,1,A,AA,A→AA,0,0.16425,-0.52564,0.95478,0.14262,-0.31742,-0.2899,0.065072,-0.41574,-0.050461,-0.50397,2712.2,0.11849,4.2791,-0.2498,0.5404,-1.1033,230.39,-0.048477,4.8122,1.1709,1.2063,3.0159
9905,risky_upgrade,1,1,A,AA,A→AA,0,0.27011,-0.10654,0.52334,0.27911,0.27487,0.44516,0.040097,-0.085132,-0.032472,-0.091906,911.0,0.14981,3.5138,-0.019425,1.3677,-0.15765,-42.265,-0.14352,3.5116,2.1362,1.018,1.0219
9906,risky_upgrade,1,1,B,BB,B→BB,1,0.031354,0.024975,0.91674,0.26508,-0.014067,0.12968,0.070223,0.25985,0.12488,0.0,532.13,0.014133,3.3026,0.045331,1.0596,1.5576,20.272,0.14146,33.09,1.4068,0.965,2.7846
9908,risky_upgrade,1,1,BBB,A,BBB→A,0,0.76553,-0.22209,0.55159,-0.22717,1.6485,0.20626,-0.0010012,-0.077075,-0.026785,-0.084192,-16171.0,0.50758,4.8524,-0.18937,0.41879,-0.18183,-222.0,-0.40819,1.0983,0.25677,1.1894,0.33465
9909,risky_upgrade,1,1,B,BB,B→BB,1,0.62672,0.086667,0.19492,-0.12574,0.67925,0.19492,0.033669,0.018062,0.12145,0.0061209,-1512.5,0.18222,4.0802,-0.086441,0.90173,0.02288,-129.89,0.031401,1.4686,0.57959,1.0864,0.44267
9910,risky_upgrade,1,1,B,BB,B→BB,1,0.48611,-0.022258,0.39088,0.13556,0.47962,0.39088,0.033599,0.0057954,0.0085049,0.001727,677.42,0.44429,3.6987,0.0061992,1.1484,0.0095143,-118.85,0.0044183,2.07,1.531,0.9938,0.34714
